#,Date_time,Temperature,pH_mv,pH
998,05/07/2023 20:45:00,16.61,-76.77,7.92
999,05/07/2023 21:00:00,16.68,-76.99,7.92
1000,05/07/2023 21:15:00,16.70,-76.96,7.92
1001,05/07/2023 21:30:00,16.70,-77.11,7.92
1002,05/07/2023 21:45:00,16.70,-77.03,7.92
1003,05/07/2023 22:00:00,16.75,-76.81,7.92
1004,05/07/2023 22:15:00,16.82,-76.49,7.91
1005,05/07/2023 22:30:00,16.89,-76.33,7.91
1006,05/07/2023 22:45:00,16.94,-76.13,7.90
1007,05/07/2023 23:00:00,16.94,-76.10,7.90
1008,05/07/2023 23:15:00,16.96,-76.22,7.90
1009,05/07/2023 23:30:00,17.03,-75.92,7.90
1010,05/07/2023 23:45:00,17.08,-75.86,7.90
1011,05/08/2023 00:00:00,17.13,-75.77,7.90
1012,05/08/2023 00:15:00,17.13,-75.72,7.89
1013,05/08/2023 00:30:00,17.08,-75.33,7.89
1014,05/08/2023 00:45:00,17.08,-75.14,7.88
1015,05/08/2023 01:00:00,17.11,-74.86,7.88
1016,05/08/2023 01:15:00,17.03,-74.85,7.88
1017,05/08/2023 01:30:00,17.03,-74.52,7.87
1018,05/08/2023 01:45:00,16.96,-74.83,7.88
1019,05/08/2023 02:00:00,16.89,-74.78,7.88
1020,05/08/2023 02:15:00,16.89,-74.69,7.88
1021,05/08/2023 02:30:00,16.84,-74.60,7.87
1022,05/08/2023 02:45:00,16.77,-74.28,7.87
1023,05/08/2023 03:00:00,16.75,-74.36,7.87
1024,05/08/2023 03:15:00,16.72,-74.39,7.87
1025,05/08/2023 03:30:00,16.72,-74.25,7.87
1026,05/08/2023 03:45:00,16.70,-74.16,7.87
1027,05/08/2023 04:00:00,16.70,-74.14,7.87
1028,05/08/2023 04:15:00,16.70,-73.99,7.86
1029,05/08/2023 04:30:00,16.72,-73.85,7.86
1030,05/08/2023 04:45:00,16.70,-73.47,7.85
1031,05/08/2023 05:00:00,16.70,-73.72,7.86
1032,05/08/2023 05:15:00,16.72,-73.61,7.86
1033,05/08/2023 05:30:00,16.72,-73.56,7.86
1034,05/08/2023 05:45:00,16.75,-73.38,7.85
1035,05/08/2023 06:00:00,16.75,-73.46,7.85
1036,05/08/2023 06:15:00,16.75,-73.47,7.85
1037,05/08/2023 06:30:00,16.75,-73.38,7.85
1038,05/08/2023 06:45:00,16.75,-73.33,7.85
1039,05/08/2023 07:00:00,16.75,-73.30,7.85
1040,05/08/2023 07:15:00,16.72,-73.10,7.85
1041,05/08/2023 07:30:00,16.75,-73.10,7.85
1042,05/08/2023 07:45:00,16.80,-73.14,7.85
1043,05/08/2023 08:00:00,16.82,-73.16,7.85
1044,05/08/2023 08:15:00,16.82,-72.96,7.84
1045,05/08/2023 08:30:00,16.84,-72.88,7.84
1046,05/08/2023 08:45:00,16.89,-72.94,7.84
1047,05/08/2023 09:00:00,16.96,-72.96,7.84
1048,05/08/2023 09:15:00,17.01,-72.89,7.84
1049,05/08/2023 09:30:00,17.03,-72.89,7.84
1050,05/08/2023 09:45:00,17.08,-72.97,7.84
1051,05/08/2023 10:00:00,17.08,-73.11,7.85
1052,05/08/2023 10:15:00,17.08,-72.96,7.84
1053,05/08/2023 10:30:00,17.03,-72.69,7.84
1054,05/08/2023 10:45:00,17.01,-72.66,7.84
1055,05/08/2023 11:00:00,16.94,-72.83,7.84
1056,05/08/2023 11:15:00,16.87,-72.91,7.84
1057,05/08/2023 11:30:00,16.82,-72.86,7.84
1058,05/08/2023 11:45:00,16.80,-73.17,7.85
1059,05/08/2023 12:00:00,16.75,-73.28,7.85
1060,05/08/2023 12:15:00,16.72,-73.31,7.85
1061,05/08/2023 12:30:00,16.68,-73.38,7.85
1062,05/08/2023 12:45:00,16.61,-73.50,7.85
1063,05/08/2023 13:00:00,16.58,-73.36,7.85
1064,05/08/2023 13:15:00,16.53,-73.61,7.86
1065,05/08/2023 13:30:00,16.46,-73.69,7.86
1066,05/08/2023 13:45:00,16.46,-73.71,7.86
1067,05/08/2023 14:00:00,16.44,-73.60,7.86
1068,05/08/2023 14:15:00,16.42,-73.41,7.85
1069,05/08/2023 14:30:00,16.37,-73.67,7.86
1070,05/08/2023 14:45:00,16.34,-73.60,7.86
1071,05/08/2023 15:00:00,16.32,-73.66,7.86
1072,05/08/2023 15:15:00,16.32,-73.63,7.86
1073,05/08/2023 15:30:00,16.30,-73.83,7.86
1074,05/08/2023 15:45:00,16.30,-73.85,7.86
1075,05/08/2023 16:00:00,16.30,-73.85,7.86
1076,05/08/2023 16:15:00,16.32,-73.53,7.86
1077,05/08/2023 16:30:00,16.32,-73.52,7.86
1078,05/08/2023 16:45:00,16.30,-74.00,7.86
1079,05/08/2023 17:00:00,16.30,-74.16,7.87
1080,05/08/2023 17:15:00,16.27,-74.27,7.87
1081,05/08/2023 17:30:00,16.27,-74.27,7.87
1082,05/08/2023 17:45:00,16.27,-74.53,7.87
1083,05/08/2023 18:00:00,16.30,-74.61,7.88
1084,05/08/2023 18:15:00,16.32,-74.83,7.88
1085,05/08/2023 18:30:00,16.32,-74.97,7.88
1086,05/08/2023 18:45:00,16.34,-75.16,7.89
1087,05/08/2023 19:00:00,16.37,-75.41,7.89
1088,05/08/2023 19:15:00,16.39,-75.60,7.89
1089,05/08/2023 19:30:00,16.44,-75.47,7.89
1090,05/08/2023 19:45:00,16.51,-75.39,7.89
1091,05/08/2023 20:00:00,16.53,-75.53,7.89
1092,05/08/2023 20:15:00,16.56,-76.44,7.91
1093,05/08/2023 20:30:00,16.61,-77.02,7.92
1094,05/08/2023 20:45:00,16.68,-77.36,7.93
1095,05/08/2023 21:00:00,16.72,-77.28,7.93
1096,05/08/2023 21:15:00,16.77,-77.11,7.92
1097,05/08/2023 21:30:00,16.80,-77.21,7.92
1098,05/08/2023 21:45:00,16.84,-77.16,7.92
1099,05/08/2023 22:00:00,16.84,-77.31,7.93
1100,05/08/2023 22:15:00,16.84,-77.22,7.92
1101,05/08/2023 22:30:00,16.87,-76.89,7.92
1102,05/08/2023 22:45:00,16.82,-76.35,7.91
1103,05/08/2023 23:00:00,16.70,-75.60,7.89
1104,05/08/2023 23:15:00,16.63,-75.14,7.89
1105,05/08/2023 23:30:00,16.63,-73.89,7.86
1106,05/08/2023 23:45:00,16.51,-74.05,7.86
1107,05/09/2023 00:00:00,16.46,-73.85,7.86
1108,05/09/2023 00:15:00,16.42,-73.61,7.86
1109,05/09/2023 00:30:00,16.39,-73.64,7.86
1110,05/09/2023 00:45:00,16.42,-73.96,7.86
1111,05/09/2023 01:00:00,16.42,-74.08,7.87
1112,05/09/2023 01:15:00,16.42,-74.10,7.87
1113,05/09/2023 01:30:00,16.39,-74.02,7.86
1114,05/09/2023 01:45:00,16.37,-73.91,7.86
1115,05/09/2023 02:00:00,16.34,-73.88,7.86
1116,05/09/2023 02:15:00,16.32,-73.88,7.86
1117,05/09/2023 02:30:00,16.30,-73.78,7.86
1118,05/09/2023 02:45:00,16.27,-73.66,7.86
1119,05/09/2023 03:00:00,16.25,-73.58,7.86
1120,05/09/2023 03:15:00,16.25,-73.49,7.86
1121,05/09/2023 03:30:00,16.22,-73.41,7.85
1122,05/09/2023 03:45:00,16.22,-73.30,7.85
1123,05/09/2023 04:00:00,16.22,-73.28,7.85
1124,05/09/2023 04:15:00,16.22,-73.21,7.85
1125,05/09/2023 04:30:00,16.22,-73.22,7.85
1126,05/09/2023 04:45:00,16.22,-73.21,7.85
1127,05/09/2023 05:00:00,16.20,-73.22,7.85
1128,05/09/2023 05:15:00,16.22,-73.19,7.85
1129,05/09/2023 05:30:00,16.20,-72.74,7.84
1130,05/09/2023 05:45:00,16.22,-72.44,7.84
1131,05/09/2023 06:00:00,16.22,-72.38,7.83
1132,05/09/2023 06:15:00,16.20,-72.47,7.84
1133,05/09/2023 06:30:00,16.20,-72.41,7.83
1134,05/09/2023 06:45:00,16.20,-72.31,7.83
1135,05/09/2023 07:00:00,16.20,-72.39,7.83
1136,05/09/2023 07:15:00,16.20,-72.58,7.84
1137,05/09/2023 07:30:00,16.25,-72.72,7.84
1138,05/09/2023 07:45:00,16.27,-72.83,7.84
1139,05/09/2023 08:00:00,16.30,-73.24,7.85
1140,05/09/2023 08:15:00,16.30,-73.47,7.85
1141,05/09/2023 08:30:00,16.22,-73.69,7.86
1142,05/09/2023 08:45:00,16.25,-73.52,7.86
1143,05/09/2023 09:00:00,16.30,-74.03,7.87
1144,05/09/2023 09:15:00,16.32,-74.22,7.87
1145,05/09/2023 09:30:00,16.37,-76.99,7.92
1146,05/09/2023 09:45:00,16.44,-77.86,7.94
1147,05/09/2023 10:00:00,16.49,-78.53,7.95
1148,05/09/2023 10:15:00,16.53,-79.10,7.96
1149,05/09/2023 10:30:00,16.58,-79.55,7.97
1150,05/09/2023 10:45:00,16.63,-80.27,7.98
1151,05/09/2023 11:00:00,16.68,-80.99,8.00
1152,05/09/2023 11:15:00,16.70,-81.63,8.01
1153,05/09/2023 11:30:00,16.75,-82.17,8.02
1154,05/09/2023 11:45:00,16.77,-82.71,8.03
1155,05/09/2023 12:00:00,16.80,-83.19,8.04
1156,05/09/2023 12:15:00,16.82,-83.64,8.05
1157,05/09/2023 12:30:00,16.84,-84.02,8.05
1158,05/09/2023 12:45:00,16.87,-84.33,8.06
1159,05/09/2023 13:00:00,16.87,-84.60,8.06
1160,05/09/2023 13:15:00,16.89,-84.89,8.07
1161,05/09/2023 13:30:00,16.89,-85.42,8.08
1162,05/09/2023 13:45:00,16.92,-85.88,8.09
1163,05/09/2023 14:00:00,16.94,-86.25,8.09
1164,05/09/2023 14:15:00,16.96,-86.63,8.10
1165,05/09/2023 14:30:00,17.01,-86.99,8.11
1166,05/09/2023 14:45:00,17.03,-87.33,8.11
1167,05/09/2023 15:00:00,17.08,-87.64,8.12
1168,05/09/2023 15:15:00,17.11,-87.89,8.12
1169,05/09/2023 15:30:00,17.13,-88.13,8.13
1170,05/09/2023 15:45:00,17.18,-88.05,8.13
1171,05/09/2023 16:00:00,17.20,-87.91,8.12
1172,05/09/2023 16:15:00,17.25,-87.80,8.12
1173,05/09/2023 16:30:00,17.27,-87.71,8.12
1174,05/09/2023 16:45:00,17.32,-87.63,8.12
1175,05/09/2023 17:00:00,17.34,-87.63,8.12
1176,05/09/2023 17:15:00,17.37,-87.80,8.12
1177,05/09/2023 17:30:00,17.39,-88.07,8.13
1178,05/09/2023 17:45:00,17.42,-88.32,8.13
1179,05/09/2023 18:00:00,17.44,-88.58,8.14
1180,05/09/2023 18:15:00,17.44,-88.82,8.14
1181,05/09/2023 18:30:00,17.44,-89.03,8.14
1182,05/09/2023 18:45:00,17.46,-89.24,8.15
1183,05/09/2023 19:00:00,17.46,-89.44,8.15
1184,05/09/2023 19:15:00,17.46,-89.66,8.16
1185,05/09/2023 19:30:00,17.46,-89.82,8.16
1186,05/09/2023 19:45:00,17.46,-89.96,8.16
1187,05/09/2023 20:00:00,17.49,-90.10,8.16
1188,05/09/2023 20:15:00,17.49,-90.25,8.17
1189,05/09/2023 20:30:00,17.51,-89.78,8.16
1190,05/09/2023 20:45:00,17.49,-87.85,8.12
1191,05/09/2023 21:00:00,17.46,-86.16,8.09
1192,05/09/2023 21:15:00,17.44,-84.72,8.06
1193,05/09/2023 21:30:00,17.44,-83.89,8.05
1194,05/09/2023 21:45:00,17.44,-83.46,8.04
1195,05/09/2023 22:00:00,17.44,-83.03,8.03
1196,05/09/2023 22:15:00,17.44,-82.53,8.02
1197,05/09/2023 22:30:00,17.44,-82.00,8.01
1198,05/09/2023 22:45:00,17.44,-81.58,8.00
1199,05/09/2023 23:00:00,17.44,-81.25,8.00
1200,05/09/2023 23:15:00,17.46,-81.05,7.99
1201,05/09/2023 23:30:00,17.46,-80.89,7.99
1202,05/09/2023 23:45:00,17.44,-80.80,7.99
1203,05/10/2023 00:00:00,17.39,-80.71,7.99
1204,05/10/2023 00:15:00,17.37,-80.88,7.99
1205,05/10/2023 00:30:00,17.37,-81.31,8.00
1206,05/10/2023 00:45:00,17.39,-81.64,8.01
1207,05/10/2023 01:00:00,17.39,-81.94,8.01
1208,05/10/2023 01:15:00,17.39,-82.19,8.02
1209,05/10/2023 01:30:00,17.42,-82.39,8.02
1210,05/10/2023 01:45:00,17.42,-82.57,8.02
1211,05/10/2023 02:00:00,17.42,-82.69,8.03
1212,05/10/2023 02:15:00,17.44,-82.92,8.03
1213,05/10/2023 02:30:00,17.44,-83.14,8.03
1214,05/10/2023 02:45:00,17.44,-83.33,8.04
1215,05/10/2023 03:00:00,17.46,-83.46,8.04
1216,05/10/2023 03:15:00,17.46,-83.63,8.04
1217,05/10/2023 03:30:00,17.49,-83.74,8.04
1218,05/10/2023 03:45:00,17.49,-83.57,8.04
1219,05/10/2023 04:00:00,17.46,-83.39,8.04
1220,05/10/2023 04:15:00,17.46,-83.25,8.04
1221,05/10/2023 04:30:00,17.46,-83.11,8.03
1222,05/10/2023 04:45:00,17.46,-83.03,8.03
1223,05/10/2023 05:00:00,17.46,-82.96,8.03
1224,05/10/2023 05:15:00,17.46,-82.83,8.03
1225,05/10/2023 05:30:00,17.44,-82.67,8.02
1226,05/10/2023 05:45:00,17.44,-82.57,8.02
1227,05/10/2023 06:00:00,17.44,-82.46,8.02
1228,05/10/2023 06:15:00,17.44,-82.38,8.02
1229,05/10/2023 06:30:00,17.44,-82.22,8.02
1230,05/10/2023 06:45:00,17.44,-82.10,8.01
1231,05/10/2023 07:00:00,17.42,-81.89,8.01
1232,05/10/2023 07:15:00,17.42,-81.58,8.00
1233,05/10/2023 07:30:00,17.42,-81.30,8.00
1234,05/10/2023 07:45:00,17.42,-81.08,7.99
1235,05/10/2023 08:00:00,17.42,-80.89,7.99
1236,05/10/2023 08:15:00,17.42,-80.74,7.99
1237,05/10/2023 08:30:00,17.42,-80.33,7.98
1238,05/10/2023 08:45:00,17.37,-79.61,7.97
1239,05/10/2023 09:00:00,17.32,-77.91,7.94
1240,05/10/2023 09:15:00,17.22,-76.78,7.91
1241,05/10/2023 09:30:00,17.25,-76.08,7.90
1242,05/10/2023 09:45:00,17.20,-75.77,7.90
1243,05/10/2023 10:00:00,17.18,-74.86,7.88
1244,05/10/2023 10:15:00,17.20,-74.44,7.87
1245,05/10/2023 10:30:00,17.15,-74.83,7.88
1246,05/10/2023 10:45:00,17.11,-74.72,7.88
1247,05/10/2023 11:00:00,17.15,-74.71,7.88
1248,05/10/2023 11:15:00,17.08,-74.74,7.88
1249,05/10/2023 11:30:00,17.11,-74.72,7.88
1250,05/10/2023 11:45:00,17.15,-74.78,7.88
1251,05/10/2023 12:00:00,17.08,-74.91,7.88
1252,05/10/2023 12:15:00,17.15,-75.10,7.88
1253,05/10/2023 12:30:00,17.13,-75.38,7.89
1254,05/10/2023 12:45:00,17.11,-75.64,7.89
1255,05/10/2023 13:00:00,17.15,-75.77,7.90
1256,05/10/2023 13:15:00,17.18,-75.89,7.90
1257,05/10/2023 13:30:00,17.13,-76.00,7.90
1258,05/10/2023 13:45:00,17.13,-76.03,7.90
1259,05/10/2023 14:00:00,17.15,-76.02,7.90
1260,05/10/2023 14:15:00,17.18,-76.00,7.90
1261,05/10/2023 14:30:00,17.18,-76.13,7.90
1262,05/10/2023 14:45:00,17.20,-76.36,7.91
1263,05/10/2023 15:00:00,17.22,-76.56,7.91
1264,05/10/2023 15:15:00,17.25,-76.75,7.91
1265,05/10/2023 15:30:00,17.25,-76.88,7.92
1266,05/10/2023 15:45:00,17.27,-76.91,7.92
1267,05/10/2023 16:00:00,17.27,-76.92,7.92
1268,05/10/2023 16:15:00,17.27,-76.91,7.92
1269,05/10/2023 16:30:00,17.30,-76.96,7.92
1270,05/10/2023 16:45:00,17.32,-76.96,7.92
1271,05/10/2023 17:00:00,17.34,-76.94,7.92
1272,05/10/2023 17:15:00,17.37,-76.97,7.92
1273,05/10/2023 17:30:00,17.37,-76.96,7.92
1274,05/10/2023 17:45:00,17.39,-76.85,7.92
1275,05/10/2023 18:00:00,17.39,-76.80,7.91
1276,05/10/2023 18:15:00,17.42,-76.78,7.91
1277,05/10/2023 18:30:00,17.42,-76.66,7.91
1278,05/10/2023 18:45:00,17.42,-76.56,7.91
1279,05/10/2023 19:00:00,17.42,-76.39,7.91
1280,05/10/2023 19:15:00,17.42,-76.22,7.90
1281,05/10/2023 19:30:00,17.42,-76.02,7.90
1282,05/10/2023 19:45:00,17.44,-75.78,7.89
1283,05/10/2023 20:00:00,17.44,-75.42,7.89
1284,05/10/2023 20:15:00,17.44,-75.11,7.88
1285,05/10/2023 20:30:00,17.44,-74.81,7.88
1286,05/10/2023 20:45:00,17.44,-74.56,7.87
1287,05/10/2023 21:00:00,17.44,-74.44,7.87
1288,05/10/2023 21:15:00,17.44,-74.25,7.87
1289,05/10/2023 21:30:00,17.46,-74.24,7.87
1290,05/10/2023 21:45:00,17.46,-74.16,7.86
1291,05/10/2023 22:00:00,17.46,-74.17,7.86
1292,05/10/2023 22:15:00,17.46,-74.13,7.86
1293,05/10/2023 22:30:00,17.46,-74.24,7.87
1294,05/10/2023 22:45:00,17.49,-74.30,7.87
1295,05/10/2023 23:00:00,17.49,-74.30,7.87
1296,05/10/2023 23:15:00,17.49,-74.35,7.87
1297,05/10/2023 23:30:00,17.49,-74.49,7.87
1298,05/10/2023 23:45:00,17.49,-74.53,7.87
1299,05/11/2023 00:00:00,17.49,-74.64,7.87
1300,05/11/2023 00:15:00,17.49,-74.67,7.87
1301,05/11/2023 00:30:00,17.49,-74.67,7.87
1302,05/11/2023 00:45:00,17.49,-74.71,7.87
1303,05/11/2023 01:00:00,17.49,-74.96,7.88
1304,05/11/2023 01:15:00,17.49,-75.11,7.88
1305,05/11/2023 01:30:00,17.49,-75.19,7.88
1306,05/11/2023 01:45:00,17.46,-75.22,7.88
1307,05/11/2023 02:00:00,17.46,-75.24,7.88
1308,05/11/2023 02:15:00,17.46,-75.24,7.88
1309,05/11/2023 02:30:00,17.46,-75.21,7.88
1310,05/11/2023 02:45:00,17.46,-75.21,7.88
1311,05/11/2023 03:00:00,17.46,-75.27,7.89
1312,05/11/2023 03:15:00,17.46,-75.24,7.88
1313,05/11/2023 03:30:00,17.46,-75.21,7.88
1314,05/11/2023 03:45:00,17.44,-75.17,7.88
1315,05/11/2023 04:00:00,17.44,-75.08,7.88
1316,05/11/2023 04:15:00,17.44,-75.05,7.88
1317,05/11/2023 04:30:00,17.44,-75.00,7.88
1318,05/11/2023 04:45:00,17.42,-75.11,7.88
1319,05/11/2023 05:00:00,17.42,-75.19,7.88
1320,05/11/2023 05:15:00,17.42,-75.21,7.88
1321,05/11/2023 05:30:00,17.42,-75.19,7.88
1322,05/11/2023 05:45:00,17.42,-75.30,7.89
1323,05/11/2023 06:00:00,17.42,-75.33,7.89
1324,05/11/2023 06:15:00,17.39,-75.39,7.89
1325,05/11/2023 06:30:00,17.39,-75.33,7.89
1326,05/11/2023 06:45:00,17.39,-75.41,7.89
1327,05/11/2023 07:00:00,17.39,-75.39,7.89
1328,05/11/2023 07:15:00,17.37,-75.39,7.89
1329,05/11/2023 07:30:00,17.39,-75.35,7.89
1330,05/11/2023 07:45:00,17.37,-75.39,7.89
1331,05/11/2023 08:00:00,17.27,-75.17,7.88
1332,05/11/2023 08:15:00,17.08,-74.71,7.88
1333,05/11/2023 08:30:00,17.13,-74.28,7.87
1334,05/11/2023 08:45:00,17.08,-74.14,7.87
1335,05/11/2023 09:00:00,17.06,-74.10,7.86
1336,05/11/2023 09:15:00,17.13,-73.96,7.86
1337,05/11/2023 09:30:00,17.01,-74.11,7.86
1338,05/11/2023 09:45:00,17.11,-74.19,7.87
1339,05/11/2023 10:00:00,17.08,-74.27,7.87
1340,05/11/2023 10:15:00,17.08,-74.27,7.87
1341,05/11/2023 10:30:00,17.11,-74.35,7.87
1342,05/11/2023 10:45:00,17.03,-74.42,7.87
1343,05/11/2023 11:00:00,17.13,-74.42,7.87
1344,05/11/2023 11:15:00,17.01,-74.52,7.87
1345,05/11/2023 11:30:00,17.08,-74.55,7.87
1346,05/11/2023 11:45:00,17.08,-74.74,7.88
1347,05/11/2023 12:00:00,17.08,-74.96,7.88
1348,05/11/2023 12:15:00,17.03,-75.16,7.88
1349,05/11/2023 12:30:00,17.06,-75.14,7.88
1350,05/11/2023 12:45:00,17.08,-75.22,7.89
1351,05/11/2023 13:00:00,17.08,-75.33,7.89
1352,05/11/2023 13:15:00,17.11,-75.35,7.89
1353,05/11/2023 13:30:00,17.11,-75.39,7.89
1354,05/11/2023 13:45:00,17.11,-75.42,7.89
1355,05/11/2023 14:00:00,17.11,-75.44,7.89
1356,05/11/2023 14:15:00,17.11,-75.56,7.89
1357,05/11/2023 14:30:00,17.11,-75.72,7.89
1358,05/11/2023 14:45:00,17.11,-75.86,7.90
1359,05/11/2023 15:00:00,17.11,-75.94,7.90
1360,05/11/2023 15:15:00,17.11,-76.03,7.90
1361,05/11/2023 15:30:00,17.08,-76.10,7.90
1362,05/11/2023 15:45:00,17.08,-76.13,7.90
1363,05/11/2023 16:00:00,17.08,-76.11,7.90
1364,05/11/2023 16:15:00,17.08,-76.13,7.90
1365,05/11/2023 16:30:00,17.08,-76.17,7.90
1366,05/11/2023 16:45:00,17.06,-76.24,7.90
1367,05/11/2023 17:00:00,17.06,-76.31,7.91
1368,05/11/2023 17:15:00,17.06,-76.41,7.91
1369,05/11/2023 17:30:00,17.06,-76.42,7.91
1370,05/11/2023 17:45:00,17.06,-76.49,7.91
1371,05/11/2023 18:00:00,17.06,-76.52,7.91
1372,05/11/2023 18:15:00,17.06,-76.64,7.91
1373,05/11/2023 18:30:00,17.06,-76.78,7.91
1374,05/11/2023 18:45:00,17.06,-76.72,7.91
1375,05/11/2023 19:00:00,17.08,-76.80,7.92
1376,05/11/2023 19:15:00,17.08,-76.86,7.92
1377,05/11/2023 19:30:00,17.08,-76.83,7.92
1378,05/11/2023 19:45:00,17.08,-76.89,7.92
1379,05/11/2023 20:00:00,17.06,-76.91,7.92
1380,05/11/2023 20:15:00,17.06,-76.96,7.92
1381,05/11/2023 20:30:00,17.06,-77.00,7.92
1382,05/11/2023 20:45:00,17.03,-76.96,7.92
1383,05/11/2023 21:00:00,17.06,-76.92,7.92
1384,05/11/2023 21:15:00,17.03,-77.02,7.92
1385,05/11/2023 21:30:00,17.03,-76.97,7.92
1386,05/11/2023 21:45:00,17.03,-76.91,7.92
1387,05/11/2023 22:00:00,17.03,-76.96,7.92
1388,05/11/2023 22:15:00,17.03,-76.80,7.92
1389,05/11/2023 22:30:00,17.03,-76.63,7.91
1390,05/11/2023 22:45:00,17.03,-76.55,7.91
1391,05/11/2023 23:00:00,17.03,-76.49,7.91
1392,05/11/2023 23:15:00,17.03,-76.47,7.91
1393,05/11/2023 23:30:00,17.03,-76.50,7.91
1394,05/11/2023 23:45:00,17.06,-76.52,7.91
1395,05/12/2023 00:00:00,17.06,-76.52,7.91
1396,05/12/2023 00:15:00,17.08,-76.56,7.91
1397,05/12/2023 00:30:00,17.08,-76.64,7.91
1398,05/12/2023 00:45:00,17.08,-76.61,7.91
1399,05/12/2023 01:00:00,17.08,-76.55,7.91
1400,05/12/2023 01:15:00,17.06,-76.46,7.91
1401,05/12/2023 01:30:00,17.03,-76.39,7.91
1402,05/12/2023 01:45:00,17.03,-76.22,7.90
1403,05/12/2023 02:00:00,17.03,-76.13,7.90
1404,05/12/2023 02:15:00,17.03,-76.05,7.90
1405,05/12/2023 02:30:00,17.06,-75.94,7.90
1406,05/12/2023 02:45:00,17.06,-75.96,7.90
1407,05/12/2023 03:00:00,17.06,-75.97,7.90
1408,05/12/2023 03:15:00,17.06,-75.96,7.90
1409,05/12/2023 03:30:00,17.06,-75.92,7.90
1410,05/12/2023 03:45:00,17.06,-75.96,7.90
1411,05/12/2023 04:00:00,17.08,-75.81,7.90
1412,05/12/2023 04:15:00,17.08,-75.69,7.89
1413,05/12/2023 04:30:00,17.11,-75.52,7.89
1414,05/12/2023 04:45:00,17.13,-75.35,7.89
1415,05/12/2023 05:00:00,17.08,-75.36,7.89
1416,05/12/2023 05:15:00,17.13,-75.11,7.88
1417,05/12/2023 05:30:00,17.03,-74.83,7.88
1418,05/12/2023 05:45:00,17.15,-74.53,7.87
1419,05/12/2023 06:00:00,17.08,-74.31,7.87
1420,05/12/2023 06:15:00,17.06,-74.14,7.87
1421,05/12/2023 06:30:00,17.13,-74.06,7.86
1422,05/12/2023 06:45:00,17.13,-74.00,7.86
1423,05/12/2023 07:00:00,17.06,-73.94,7.86
1424,05/12/2023 07:15:00,17.06,-73.91,7.86
1425,05/12/2023 07:30:00,17.06,-73.77,7.86
1426,05/12/2023 07:45:00,17.03,-73.67,7.86
1427,05/12/2023 08:00:00,17.03,-73.60,7.85
1428,05/12/2023 08:15:00,17.03,-73.61,7.86
1429,05/12/2023 08:30:00,17.03,-73.58,7.85
1430,05/12/2023 08:45:00,17.08,-74.13,7.86
1431,05/12/2023 09:00:00,17.13,-74.10,7.86
1432,05/12/2023 09:15:00,17.15,-73.99,7.86
1433,05/12/2023 09:30:00,17.18,-72.75,7.84
1434,05/12/2023 09:45:00,17.20,-72.08,7.83
1435,05/12/2023 10:00:00,17.25,-71.96,7.82
1436,05/12/2023 10:15:00,17.30,-71.88,7.82
1437,05/12/2023 10:30:00,17.27,-71.60,7.82
1438,05/12/2023 10:45:00,17.20,-71.58,7.82
1439,05/12/2023 11:00:00,17.18,-71.69,7.82
1440,05/12/2023 11:15:00,17.13,-71.83,7.82
1441,05/12/2023 11:30:00,17.15,-71.86,7.82
1442,05/12/2023 11:45:00,17.13,-72.02,7.82
1443,05/12/2023 12:00:00,17.13,-72.03,7.83
1444,05/12/2023 12:15:00,17.13,-72.14,7.83
1445,05/12/2023 12:30:00,17.11,-72.46,7.83
1446,05/12/2023 12:45:00,17.11,-72.58,7.84
1447,05/12/2023 13:00:00,17.13,-72.69,7.84
1448,05/12/2023 13:15:00,17.18,-72.81,7.84
1449,05/12/2023 13:30:00,17.11,-73.25,7.85
1450,05/12/2023 13:45:00,17.11,-73.28,7.85
1451,05/12/2023 14:00:00,17.11,-73.30,7.85
1452,05/12/2023 14:15:00,17.13,-73.36,7.85
1453,05/12/2023 14:30:00,17.18,-73.35,7.85
1454,05/12/2023 14:45:00,17.11,-73.25,7.85
1455,05/12/2023 15:00:00,17.13,-73.31,7.85
1456,05/12/2023 15:15:00,17.13,-73.52,7.85
1457,05/12/2023 15:30:00,17.15,-73.53,7.85
1458,05/12/2023 15:45:00,17.11,-73.50,7.85
1459,05/12/2023 16:00:00,17.08,-73.42,7.85
1460,05/12/2023 16:15:00,17.06,-73.36,7.85
1461,05/12/2023 16:30:00,17.03,-73.52,7.85
1462,05/12/2023 16:45:00,17.03,-73.60,7.85
1463,05/12/2023 17:00:00,17.03,-73.58,7.85
1464,05/12/2023 17:15:00,17.03,-73.67,7.86
1465,05/12/2023 17:30:00,17.01,-73.86,7.86
1466,05/12/2023 17:45:00,17.01,-74.00,7.86
1467,05/12/2023 18:00:00,17.03,-74.14,7.87
1468,05/12/2023 18:15:00,17.01,-74.25,7.87
1469,05/12/2023 18:30:00,17.01,-74.19,7.87
1470,05/12/2023 18:45:00,17.01,-74.17,7.87
1471,05/12/2023 19:00:00,17.01,-74.36,7.87
1472,05/12/2023 19:15:00,16.99,-74.35,7.87
1473,05/12/2023 19:30:00,17.01,-74.13,7.86
1474,05/12/2023 19:45:00,17.01,-74.21,7.87
1475,05/12/2023 20:00:00,17.01,-74.30,7.87
1476,05/12/2023 20:15:00,16.99,-74.75,7.88
1477,05/12/2023 20:30:00,16.99,-74.80,7.88
1478,05/12/2023 20:45:00,16.99,-74.64,7.87
1479,05/12/2023 21:00:00,16.96,-75.00,7.88
