#,Date_time,Temperature,pH_mv,pH
1362,05/11/2023 15:45:00,17.01,-60.63,7.60
1363,05/11/2023 16:00:00,17.01,-60.36,7.59
1364,05/11/2023 16:15:00,17.01,-60.36,7.59
1365,05/11/2023 16:30:00,17.03,-60.22,7.59
1366,05/11/2023 16:45:00,17.01,-58.88,7.56
1367,05/11/2023 17:00:00,17.01,-57.81,7.54
1368,05/11/2023 17:15:00,17.01,-56.70,7.52
1369,05/11/2023 17:30:00,17.03,-56.08,7.51
1370,05/11/2023 17:45:00,17.03,-56.75,7.52
1371,05/11/2023 18:00:00,17.03,-57.22,7.53
1372,05/11/2023 18:15:00,17.01,-58.27,7.55
1373,05/11/2023 18:30:00,17.01,-59.27,7.57
1374,05/11/2023 18:45:00,17.03,-59.50,7.57
1375,05/11/2023 19:00:00,17.06,-59.00,7.57
1376,05/11/2023 19:15:00,17.03,-59.08,7.57
1377,05/11/2023 19:30:00,17.03,-59.58,7.58
1378,05/11/2023 19:45:00,17.03,-59.61,7.58
1379,05/11/2023 20:00:00,17.01,-60.24,7.59
1380,05/11/2023 20:15:00,17.01,-60.53,7.59
1381,05/11/2023 20:30:00,17.01,-60.35,7.59
1382,05/11/2023 20:45:00,16.99,-59.99,7.58
1383,05/11/2023 21:00:00,16.99,-59.77,7.58
1384,05/11/2023 21:15:00,16.99,-60.19,7.59
1385,05/11/2023 21:30:00,16.99,-60.53,7.59
1386,05/11/2023 21:45:00,16.99,-61.20,7.61
1387,05/11/2023 22:00:00,16.99,-60.77,7.60
1388,05/11/2023 22:15:00,16.99,-61.58,7.61
1389,05/11/2023 22:30:00,16.99,-61.75,7.62
1390,05/11/2023 22:45:00,16.99,-61.77,7.62
1391,05/11/2023 23:00:00,16.99,-61.89,7.62
1392,05/11/2023 23:15:00,16.99,-61.99,7.62
1393,05/11/2023 23:30:00,17.01,-62.74,7.63
1394,05/11/2023 23:45:00,17.01,-63.22,7.64
1395,05/12/2023 00:00:00,17.03,-63.38,7.65
1396,05/12/2023 00:15:00,17.03,-63.60,7.65
1397,05/12/2023 00:30:00,17.03,-63.64,7.65
1398,05/12/2023 00:45:00,17.03,-64.31,7.66
1399,05/12/2023 01:00:00,17.01,-64.14,7.66
1400,05/12/2023 01:15:00,17.01,-63.92,7.66
1401,05/12/2023 01:30:00,16.99,-63.28,7.65
1402,05/12/2023 01:45:00,16.99,-62.81,7.64
1403,05/12/2023 02:00:00,16.99,-62.81,7.64
1404,05/12/2023 02:15:00,16.99,-62.46,7.63
1405,05/12/2023 02:30:00,16.99,-62.58,7.63
1406,05/12/2023 02:45:00,16.99,-62.35,7.63
1407,05/12/2023 03:00:00,16.99,-62.21,7.63
1408,05/12/2023 03:15:00,16.99,-62.13,7.62
1409,05/12/2023 03:30:00,17.01,-62.08,7.62
1410,05/12/2023 03:45:00,17.01,-61.85,7.62
1411,05/12/2023 04:00:00,17.01,-61.27,7.61
1412,05/12/2023 04:15:00,17.01,-61.14,7.61
1413,05/12/2023 04:30:00,17.06,-61.06,7.60
1414,05/12/2023 04:45:00,17.06,-60.92,7.60
1415,05/12/2023 05:00:00,17.01,-60.61,7.60
1416,05/12/2023 05:15:00,17.06,-60.27,7.59
1417,05/12/2023 05:30:00,16.99,-60.60,7.60
1418,05/12/2023 05:45:00,17.08,-60.27,7.59
1419,05/12/2023 06:00:00,17.03,-60.25,7.59
1420,05/12/2023 06:15:00,17.01,-60.08,7.59
1421,05/12/2023 06:30:00,17.08,-60.20,7.59
1422,05/12/2023 06:45:00,17.08,-59.81,7.58
1423,05/12/2023 07:00:00,17.03,-60.74,7.60
1424,05/12/2023 07:15:00,17.01,-60.81,7.60
1425,05/12/2023 07:30:00,17.03,-60.83,7.60
1426,05/12/2023 07:45:00,17.01,-60.53,7.59
1427,05/12/2023 08:00:00,17.01,-60.42,7.59
1428,05/12/2023 08:15:00,17.01,-60.56,7.59
1429,05/12/2023 08:30:00,17.01,-60.67,7.60
1430,05/12/2023 08:45:00,17.03,-59.22,7.57
1431,05/12/2023 09:00:00,17.08,-57.50,7.54
1432,05/12/2023 09:15:00,17.08,-56.70,7.52
1433,05/12/2023 09:30:00,17.13,-58.30,7.55
1434,05/12/2023 09:45:00,17.13,-57.03,7.53
1435,05/12/2023 10:00:00,17.18,-55.38,7.50
1436,05/12/2023 10:15:00,17.22,-55.77,7.51
1437,05/12/2023 10:30:00,17.22,-56.20,7.51
1438,05/12/2023 10:45:00,17.20,-56.53,7.52
1439,05/12/2023 11:00:00,17.18,-57.25,7.53
1440,05/12/2023 11:15:00,17.13,-57.35,7.53
1441,05/12/2023 11:30:00,17.13,-57.13,7.53
1442,05/12/2023 11:45:00,17.13,-58.16,7.55
1443,05/12/2023 12:00:00,17.13,-58.80,7.56
1444,05/12/2023 12:15:00,17.13,-58.60,7.56
1445,05/12/2023 12:30:00,17.11,-59.67,7.58
1446,05/12/2023 12:45:00,17.08,-60.27,7.59
1447,05/12/2023 13:00:00,17.11,-61.00,7.60
1448,05/12/2023 13:15:00,17.13,-60.91,7.60
1449,05/12/2023 13:30:00,17.11,-60.99,7.60
1450,05/12/2023 13:45:00,17.08,-60.58,7.59
1451,05/12/2023 14:00:00,17.08,-60.74,7.60
1452,05/12/2023 14:15:00,17.11,-60.63,7.60
1453,05/12/2023 14:30:00,17.15,-60.77,7.60
1454,05/12/2023 14:45:00,17.08,-60.80,7.60
1455,05/12/2023 15:00:00,17.11,-60.33,7.59
1456,05/12/2023 15:15:00,17.08,-60.97,7.60
1457,05/12/2023 15:30:00,17.13,-61.35,7.61
1458,05/12/2023 15:45:00,17.08,-62.46,7.63
1459,05/12/2023 16:00:00,17.06,-62.21,7.62
1460,05/12/2023 16:15:00,17.03,-62.11,7.62
1461,05/12/2023 16:30:00,17.03,-62.50,7.63
1462,05/12/2023 16:45:00,17.01,-62.30,7.63
1463,05/12/2023 17:00:00,16.99,-62.22,7.63
1464,05/12/2023 17:15:00,16.99,-61.75,7.62
1465,05/12/2023 17:30:00,16.99,-61.28,7.61
1466,05/12/2023 17:45:00,16.99,-61.00,7.60
1467,05/12/2023 18:00:00,16.96,-60.56,7.59
1468,05/12/2023 18:15:00,16.96,-61.13,7.61
1469,05/12/2023 18:30:00,16.96,-61.27,7.61
1470,05/12/2023 18:45:00,16.96,-62.75,7.64
1471,05/12/2023 19:00:00,16.96,-62.56,7.63
1472,05/12/2023 19:15:00,16.96,-62.05,7.62
1473,05/12/2023 19:30:00,16.96,-61.74,7.62
1474,05/12/2023 19:45:00,16.96,-61.39,7.61
1475,05/12/2023 20:00:00,16.96,-62.13,7.62
1476,05/12/2023 20:15:00,16.96,-61.80,7.62
1477,05/12/2023 20:30:00,16.96,-61.31,7.61
1478,05/12/2023 20:45:00,16.94,-61.75,7.62
1479,05/12/2023 21:00:00,16.94,-62.49,7.63
1480,05/12/2023 21:15:00,16.94,-62.75,7.64
1481,05/12/2023 21:30:00,16.94,-62.27,7.63
1482,05/12/2023 21:45:00,16.94,-61.88,7.62
1483,05/12/2023 22:00:00,16.92,-62.21,7.63
1484,05/12/2023 22:15:00,16.92,-61.42,7.61
1485,05/12/2023 22:30:00,16.94,-62.36,7.63
1486,05/12/2023 22:45:00,16.92,-62.27,7.63
1487,05/12/2023 23:00:00,16.92,-62.47,7.63
1488,05/12/2023 23:15:00,16.92,-62.58,7.63
1489,05/12/2023 23:30:00,16.92,-62.49,7.63
1490,05/12/2023 23:45:00,16.92,-61.92,7.62
1491,05/13/2023 00:00:00,16.92,-61.92,7.62
1492,05/13/2023 00:15:00,16.92,-61.44,7.61
1493,05/13/2023 00:30:00,16.92,-61.38,7.61
1494,05/13/2023 00:45:00,16.94,-61.52,7.61
1495,05/13/2023 01:00:00,16.94,-61.89,7.62
1496,05/13/2023 01:15:00,16.96,-62.10,7.62
1497,05/13/2023 01:30:00,16.99,-62.10,7.62
1498,05/13/2023 01:45:00,16.99,-61.71,7.62
1499,05/13/2023 02:00:00,16.96,-61.75,7.62
1500,05/13/2023 02:15:00,16.94,-60.63,7.60
1501,05/13/2023 02:30:00,16.94,-60.64,7.60
1502,05/13/2023 02:45:00,16.96,-59.28,7.57
1503,05/13/2023 03:00:00,16.96,-59.55,7.58
1504,05/13/2023 03:15:00,16.96,-60.30,7.59
1505,05/13/2023 03:30:00,16.96,-61.20,7.61
1506,05/13/2023 03:45:00,16.96,-61.16,7.61
1507,05/13/2023 04:00:00,16.96,-60.86,7.60
1508,05/13/2023 04:15:00,16.96,-60.10,7.59
1509,05/13/2023 04:30:00,16.96,-59.91,7.58
1510,05/13/2023 04:45:00,16.96,-59.39,7.57
1511,05/13/2023 05:00:00,16.94,-58.83,7.56
1512,05/13/2023 05:15:00,16.94,-58.42,7.56
1513,05/13/2023 05:30:00,16.94,-58.74,7.56
1514,05/13/2023 05:45:00,16.94,-58.13,7.55
1515,05/13/2023 06:00:00,16.94,-59.13,7.57
1516,05/13/2023 06:15:00,16.94,-59.17,7.57
1517,05/13/2023 06:30:00,16.96,-58.55,7.56
1518,05/13/2023 06:45:00,16.96,-58.27,7.55
1519,05/13/2023 07:00:00,16.99,-58.66,7.56
1520,05/13/2023 07:15:00,16.94,-58.89,7.56
1521,05/13/2023 07:30:00,16.92,-58.17,7.55
1522,05/13/2023 07:45:00,16.99,-58.77,7.56
1523,05/13/2023 08:00:00,16.94,-58.74,7.56
1524,05/13/2023 08:15:00,16.92,-58.05,7.55
1525,05/13/2023 08:30:00,16.96,-58.49,7.56
1526,05/13/2023 08:45:00,16.89,-58.83,7.56
1527,05/13/2023 09:00:00,16.92,-58.58,7.56
1528,05/13/2023 09:15:00,16.89,-58.97,7.57
1529,05/13/2023 09:30:00,16.92,-59.55,7.58
1530,05/13/2023 09:45:00,16.94,-60.16,7.59
1531,05/13/2023 10:00:00,16.96,-60.42,7.59
1532,05/13/2023 10:15:00,16.96,-60.60,7.60
1533,05/13/2023 10:30:00,16.92,-60.56,7.59
1534,05/13/2023 10:45:00,17.01,-60.44,7.59
1535,05/13/2023 11:00:00,16.92,-58.45,7.56
1536,05/13/2023 11:15:00,17.01,-58.30,7.55
1537,05/13/2023 11:30:00,16.96,-56.85,7.53
1538,05/13/2023 11:45:00,17.03,-57.64,7.54
1539,05/13/2023 12:00:00,16.94,-57.27,7.53
1540,05/13/2023 12:15:00,17.01,-57.45,7.54
1541,05/13/2023 12:30:00,16.99,-56.10,7.51
1542,05/13/2023 12:45:00,16.94,-56.99,7.53
1543,05/13/2023 13:00:00,17.01,-56.92,7.53
1544,05/13/2023 13:15:00,16.96,-58.86,7.56
1545,05/13/2023 13:30:00,16.94,-59.27,7.57
1546,05/13/2023 13:45:00,16.94,-60.24,7.59
1547,05/13/2023 14:00:00,16.94,-60.63,7.60
1548,05/13/2023 14:15:00,16.94,-61.27,7.61
1549,05/13/2023 14:30:00,16.94,-61.28,7.61
1550,05/13/2023 14:45:00,16.94,-61.00,7.60
1551,05/13/2023 15:00:00,16.94,-60.50,7.59
1552,05/13/2023 15:15:00,16.94,-59.85,7.58
1553,05/13/2023 15:30:00,16.99,-60.88,7.60
1554,05/13/2023 15:45:00,16.96,-61.39,7.61
1555,05/13/2023 16:00:00,16.99,-60.53,7.59
1556,05/13/2023 16:15:00,16.94,-60.36,7.59
1557,05/13/2023 16:30:00,16.94,-58.67,7.56
1558,05/13/2023 16:45:00,16.94,-59.20,7.57
1559,05/13/2023 17:00:00,16.94,-59.53,7.58
1560,05/13/2023 17:15:00,16.92,-60.14,7.59
1561,05/13/2023 17:30:00,16.94,-60.14,7.59
1562,05/13/2023 17:45:00,16.94,-60.08,7.59
1563,05/13/2023 18:00:00,16.96,-59.11,7.57
1564,05/13/2023 18:15:00,16.94,-59.88,7.58
1565,05/13/2023 18:30:00,16.96,-59.28,7.57
1566,05/13/2023 18:45:00,16.99,-60.17,7.59
1567,05/13/2023 19:00:00,16.94,-60.99,7.60
1568,05/13/2023 19:15:00,16.92,-60.86,7.60
1569,05/13/2023 19:30:00,16.96,-61.85,7.62
1570,05/13/2023 19:45:00,16.96,-61.64,7.61
1571,05/13/2023 20:00:00,16.92,-61.52,7.61
1572,05/13/2023 20:15:00,16.99,-60.61,7.60
1573,05/13/2023 20:30:00,16.92,-59.74,7.58
1574,05/13/2023 20:45:00,16.96,-60.77,7.60
1575,05/13/2023 21:00:00,16.92,-60.56,7.59
1576,05/13/2023 21:15:00,16.99,-59.97,7.58
1577,05/13/2023 21:30:00,16.94,-60.17,7.59
1578,05/13/2023 21:45:00,16.89,-61.52,7.61
1579,05/13/2023 22:00:00,16.94,-60.94,7.60
1580,05/13/2023 22:15:00,16.96,-61.27,7.61
1581,05/13/2023 22:30:00,16.92,-62.28,7.63
1582,05/13/2023 22:45:00,16.92,-61.53,7.61
1583,05/13/2023 23:00:00,16.92,-62.85,7.64
1584,05/13/2023 23:15:00,16.96,-62.83,7.64
1585,05/13/2023 23:30:00,16.99,-63.10,7.64
1586,05/13/2023 23:45:00,16.92,-63.44,7.65
1587,05/14/2023 00:00:00,16.99,-63.25,7.64
1588,05/14/2023 00:15:00,16.92,-63.91,7.66
1589,05/14/2023 00:30:00,16.96,-63.42,7.65
1590,05/14/2023 00:45:00,16.99,-63.71,7.65
1591,05/14/2023 01:00:00,16.92,-63.96,7.66
1592,05/14/2023 01:15:00,16.94,-63.75,7.65
1593,05/14/2023 01:30:00,16.94,-63.41,7.65
1594,05/14/2023 01:45:00,16.99,-63.66,7.65
1595,05/14/2023 02:00:00,16.92,-63.78,7.65
1596,05/14/2023 02:15:00,16.96,-63.63,7.65
1597,05/14/2023 02:30:00,16.99,-63.64,7.65
1598,05/14/2023 02:45:00,16.92,-63.41,7.65
1599,05/14/2023 03:00:00,16.96,-63.47,7.65
1600,05/14/2023 03:15:00,16.99,-63.41,7.65
1601,05/14/2023 03:30:00,16.99,-63.03,7.64
1602,05/14/2023 03:45:00,16.96,-63.13,7.64
1603,05/14/2023 04:00:00,16.94,-63.14,7.64
1604,05/14/2023 04:15:00,16.94,-63.10,7.64
1605,05/14/2023 04:30:00,16.92,-62.10,7.62
1606,05/14/2023 04:45:00,16.94,-61.85,7.62
1607,05/14/2023 05:00:00,17.01,-61.85,7.62
1608,05/14/2023 05:15:00,16.96,-61.92,7.62
1609,05/14/2023 05:30:00,16.96,-61.35,7.61
1610,05/14/2023 05:45:00,16.99,-61.44,7.61
1611,05/14/2023 06:00:00,16.96,-61.20,7.61
1612,05/14/2023 06:15:00,16.99,-61.06,7.60
1613,05/14/2023 06:30:00,16.99,-60.92,7.60
1614,05/14/2023 06:45:00,16.99,-60.16,7.59
1615,05/14/2023 07:00:00,17.03,-59.47,7.57
1616,05/14/2023 07:15:00,17.08,-59.56,7.58
1617,05/14/2023 07:30:00,17.03,-59.97,7.58
1618,05/14/2023 07:45:00,17.01,-59.89,7.58
1619,05/14/2023 08:00:00,17.01,-60.20,7.59
1620,05/14/2023 08:15:00,17.01,-60.63,7.60
1621,05/14/2023 08:30:00,17.06,-60.97,7.60
1622,05/14/2023 08:45:00,17.06,-60.64,7.60
1623,05/14/2023 09:00:00,17.06,-60.77,7.60
1624,05/14/2023 09:15:00,17.08,-60.28,7.59
1625,05/14/2023 09:30:00,17.11,-60.05,7.58
1626,05/14/2023 09:45:00,17.08,-61.02,7.60
1627,05/14/2023 10:00:00,17.11,-60.45,7.59
1628,05/14/2023 10:15:00,17.11,-60.36,7.59
1629,05/14/2023 10:30:00,17.11,-60.50,7.59
1630,05/14/2023 10:45:00,17.13,-60.92,7.60
1631,05/14/2023 11:00:00,17.15,-61.22,7.61
1632,05/14/2023 11:15:00,17.13,-61.22,7.61
1633,05/14/2023 11:30:00,17.18,-61.14,7.61
1634,05/14/2023 11:45:00,17.18,-61.25,7.61
1635,05/14/2023 12:00:00,17.18,-60.77,7.60
1636,05/14/2023 12:15:00,17.20,-60.50,7.59
1637,05/14/2023 12:30:00,17.25,-60.24,7.59
1638,05/14/2023 12:45:00,17.27,-60.63,7.60
1639,05/14/2023 13:00:00,17.20,-60.31,7.59
1640,05/14/2023 13:15:00,17.15,-60.61,7.60
1641,05/14/2023 13:30:00,17.13,-60.99,7.60
1642,05/14/2023 13:45:00,17.08,-61.39,7.61
1643,05/14/2023 14:00:00,17.08,-61.41,7.61
1644,05/14/2023 14:15:00,17.03,-61.47,7.61
1645,05/14/2023 14:30:00,17.06,-62.42,7.63
1646,05/14/2023 14:45:00,17.08,-62.28,7.63
1647,05/14/2023 15:00:00,17.08,-62.94,7.64
1648,05/14/2023 15:15:00,17.08,-63.44,7.65
1649,05/14/2023 15:30:00,17.06,-63.02,7.64
1650,05/14/2023 15:45:00,17.08,-63.53,7.65
1651,05/14/2023 16:00:00,17.03,-62.89,7.64
1652,05/14/2023 16:15:00,17.03,-62.35,7.63
1653,05/14/2023 16:30:00,17.06,-61.03,7.60
1654,05/14/2023 16:45:00,16.99,-62.77,7.64
1655,05/14/2023 17:00:00,17.06,-61.96,7.62
1656,05/14/2023 17:15:00,17.01,-62.36,7.63
1657,05/14/2023 17:30:00,17.06,-61.99,7.62
1658,05/14/2023 17:45:00,17.01,-62.38,7.63
1659,05/14/2023 18:00:00,17.08,-62.30,7.63
1660,05/14/2023 18:15:00,17.03,-62.86,7.64
1661,05/14/2023 18:30:00,17.01,-62.63,7.63
1662,05/14/2023 18:45:00,17.11,-61.99,7.62
1663,05/14/2023 19:00:00,17.06,-62.74,7.63
1664,05/14/2023 19:15:00,17.06,-62.31,7.63
1665,05/14/2023 19:30:00,17.13,-62.35,7.63
1666,05/14/2023 19:45:00,17.06,-62.72,7.63
1667,05/14/2023 20:00:00,16.94,-63.00,7.64
1668,05/14/2023 20:15:00,16.92,-62.86,7.64
1669,05/14/2023 20:30:00,16.96,-62.91,7.64
1670,05/14/2023 20:45:00,16.94,-62.91,7.64
1671,05/14/2023 21:00:00,16.92,-62.78,7.64
1672,05/14/2023 21:15:00,16.94,-62.71,7.63
1673,05/14/2023 21:30:00,16.89,-62.83,7.64
1674,05/14/2023 21:45:00,16.96,-61.69,7.62
1675,05/14/2023 22:00:00,16.89,-62.08,7.62
1676,05/14/2023 22:15:00,16.96,-61.89,7.62
1677,05/14/2023 22:30:00,16.89,-62.56,7.63
1678,05/14/2023 22:45:00,16.96,-61.92,7.62
1679,05/14/2023 23:00:00,16.92,-62.13,7.62
1680,05/14/2023 23:15:00,16.94,-61.61,7.61
1681,05/14/2023 23:30:00,16.92,-61.72,7.62
1682,05/14/2023 23:45:00,16.96,-61.66,7.62
1683,05/15/2023 00:00:00,16.89,-61.28,7.61
1684,05/15/2023 00:15:00,16.96,-61.96,7.62
1685,05/15/2023 00:30:00,16.92,-61.31,7.61
1686,05/15/2023 00:45:00,16.94,-61.88,7.62
1687,05/15/2023 01:00:00,16.96,-61.41,7.61
1688,05/15/2023 01:15:00,16.89,-61.66,7.62
1689,05/15/2023 01:30:00,16.96,-62.02,7.62
1690,05/15/2023 01:45:00,16.94,-61.75,7.62
1691,05/15/2023 02:00:00,16.92,-61.42,7.61
1692,05/15/2023 02:15:00,16.96,-61.06,7.60
1693,05/15/2023 02:30:00,16.89,-61.64,7.61
1694,05/15/2023 02:45:00,16.96,-61.10,7.60
1695,05/15/2023 03:00:00,16.92,-61.63,7.61
1696,05/15/2023 03:15:00,16.94,-61.33,7.61
1697,05/15/2023 03:30:00,16.96,-61.94,7.62
1698,05/15/2023 03:45:00,16.94,-61.69,7.62
1699,05/15/2023 04:00:00,16.92,-62.21,7.63
1700,05/15/2023 04:15:00,16.94,-61.94,7.62
1701,05/15/2023 04:30:00,16.96,-62.28,7.63
1702,05/15/2023 04:45:00,16.92,-61.61,7.61
1703,05/15/2023 05:00:00,16.92,-61.35,7.61
1704,05/15/2023 05:15:00,16.94,-61.69,7.62
1705,05/15/2023 05:30:00,16.94,-61.38,7.61
1706,05/15/2023 05:45:00,16.89,-60.55,7.59
1707,05/15/2023 06:00:00,16.89,-60.67,7.60
1708,05/15/2023 06:15:00,16.96,-61.35,7.61
1709,05/15/2023 06:30:00,16.89,-60.31,7.59
1710,05/15/2023 06:45:00,16.92,-59.95,7.58
1711,05/15/2023 07:00:00,16.92,-60.20,7.59
1712,05/15/2023 07:15:00,16.89,-60.16,7.59
1713,05/15/2023 07:30:00,16.92,-60.44,7.59
1714,05/15/2023 07:45:00,16.89,-60.03,7.59
1715,05/15/2023 08:00:00,16.89,-60.14,7.59
1716,05/15/2023 08:15:00,16.94,-60.49,7.59
1717,05/15/2023 08:30:00,16.87,-59.99,7.58
1718,05/15/2023 08:45:00,16.89,-60.61,7.60
1719,05/15/2023 09:00:00,16.89,-59.38,7.57
1720,05/15/2023 09:15:00,16.89,-58.64,7.56
1721,05/15/2023 09:30:00,16.89,-58.75,7.56
1722,05/15/2023 09:45:00,16.87,-58.78,7.56
1723,05/15/2023 10:00:00,16.89,-62.67,7.63
1724,05/15/2023 10:15:00,16.94,-62.69,7.63
1725,05/15/2023 10:30:00,16.87,-62.72,7.63
1726,05/15/2023 10:45:00,16.87,-62.72,7.63
1727,05/15/2023 11:00:00,16.89,-62.66,7.63
1728,05/15/2023 11:15:00,16.92,-62.64,7.63
1729,05/15/2023 11:30:00,16.92,-62.67,7.63
1730,05/15/2023 11:45:00,16.92,-62.69,7.63
1731,05/15/2023 12:00:00,16.94,-62.69,7.63
1732,05/15/2023 12:15:00,16.94,-62.71,7.63
1733,05/15/2023 12:30:00,16.94,-62.72,7.63
1734,05/15/2023 12:45:00,16.94,-62.89,7.64
1735,05/15/2023 13:00:00,16.99,-62.96,7.64
1736,05/15/2023 13:15:00,17.03,-62.97,7.64
1737,05/15/2023 13:30:00,17.01,-63.16,7.64
1738,05/15/2023 13:45:00,16.96,-63.24,7.64
1739,05/15/2023 14:00:00,17.03,-63.25,7.64
1740,05/15/2023 14:15:00,17.06,-63.53,7.65
1741,05/15/2023 14:30:00,16.99,-63.89,7.66
1742,05/15/2023 14:45:00,17.06,-63.89,7.66
1743,05/15/2023 15:00:00,16.99,-64.21,7.66
1744,05/15/2023 15:15:00,17.06,-64.52,7.67
1745,05/15/2023 15:30:00,17.01,-64.72,7.67
1746,05/15/2023 15:45:00,17.01,-65.00,7.68
1747,05/15/2023 16:00:00,17.03,-65.63,7.69
1748,05/15/2023 16:15:00,17.03,-65.96,7.69
1749,05/15/2023 16:30:00,17.03,-66.25,7.70
1750,05/15/2023 16:45:00,17.03,-66.52,7.70
1751,05/15/2023 17:00:00,17.08,-66.67,7.71
1752,05/15/2023 17:15:00,17.06,-66.71,7.71
1753,05/15/2023 17:30:00,17.11,-66.74,7.71
1754,05/15/2023 17:45:00,17.08,-66.72,7.71
1755,05/15/2023 18:00:00,17.06,-66.67,7.71
1756,05/15/2023 18:15:00,17.08,-66.53,7.71
1757,05/15/2023 18:30:00,17.11,-66.49,7.70
1758,05/15/2023 18:45:00,17.03,-66.42,7.70
1759,05/15/2023 19:00:00,17.01,-66.28,7.70
1760,05/15/2023 19:15:00,17.11,-66.00,7.70
1761,05/15/2023 19:30:00,17.13,-65.72,7.69
1762,05/15/2023 19:45:00,17.15,-65.46,7.68
1763,05/15/2023 20:00:00,17.15,-65.25,7.68
1764,05/15/2023 20:15:00,17.13,-65.10,7.68
1765,05/15/2023 20:30:00,17.13,-64.99,7.68
1766,05/15/2023 20:45:00,17.13,-64.89,7.67
1767,05/15/2023 21:00:00,17.13,-64.81,7.67
1768,05/15/2023 21:15:00,17.13,-64.80,7.67
1769,05/15/2023 21:30:00,17.11,-64.72,7.67
1770,05/15/2023 21:45:00,17.11,-64.61,7.67
1771,05/15/2023 22:00:00,17.11,-64.55,7.67
1772,05/15/2023 22:15:00,17.11,-64.50,7.67
1773,05/15/2023 22:30:00,17.11,-64.44,7.67
1774,05/15/2023 22:45:00,17.11,-64.39,7.67
1775,05/15/2023 23:00:00,17.11,-64.33,7.66
1776,05/15/2023 23:15:00,17.11,-64.25,7.66
1777,05/15/2023 23:30:00,17.13,-64.16,7.66
1778,05/15/2023 23:45:00,17.13,-64.08,7.66
1779,05/16/2023 00:00:00,17.11,-64.00,7.66
1780,05/16/2023 00:15:00,17.11,-63.94,7.66
1781,05/16/2023 00:30:00,17.11,-63.94,7.66
1782,05/16/2023 00:45:00,17.11,-63.86,7.66
1783,05/16/2023 01:00:00,17.11,-63.86,7.66
1784,05/16/2023 01:15:00,17.11,-63.85,7.66
1785,05/16/2023 01:30:00,17.13,-63.77,7.65
1786,05/16/2023 01:45:00,17.11,-63.75,7.65
1787,05/16/2023 02:00:00,17.11,-63.71,7.65
1788,05/16/2023 02:15:00,17.11,-63.60,7.65
1789,05/16/2023 02:30:00,17.11,-63.53,7.65
1790,05/16/2023 02:45:00,17.08,-63.53,7.65
1791,05/16/2023 03:00:00,17.08,-63.47,7.65
1792,05/16/2023 03:15:00,17.08,-63.38,7.65
1793,05/16/2023 03:30:00,17.08,-63.33,7.65
1794,05/16/2023 03:45:00,17.11,-63.17,7.64
1795,05/16/2023 04:00:00,17.11,-63.00,7.64
1796,05/16/2023 04:15:00,17.13,-62.86,7.64
1797,05/16/2023 04:30:00,17.13,-62.75,7.63
1798,05/16/2023 04:45:00,17.13,-62.63,7.63
1799,05/16/2023 05:00:00,17.15,-62.53,7.63
1800,05/16/2023 05:15:00,17.15,-62.44,7.63
1801,05/16/2023 05:30:00,17.15,-62.36,7.63
1802,05/16/2023 05:45:00,17.15,-62.33,7.63
1803,05/16/2023 06:00:00,17.13,-62.31,7.63
1804,05/16/2023 06:15:00,17.13,-62.27,7.63
1805,05/16/2023 06:30:00,17.13,-62.21,7.62
1806,05/16/2023 06:45:00,17.13,-62.16,7.62
1807,05/16/2023 07:00:00,17.11,-62.11,7.62
1808,05/16/2023 07:15:00,17.08,-62.06,7.62
1809,05/16/2023 07:30:00,17.08,-61.99,7.62
1810,05/16/2023 07:45:00,17.08,-61.88,7.62
1811,05/16/2023 08:00:00,17.08,-61.83,7.62
1812,05/16/2023 08:15:00,17.03,-61.86,7.62
1813,05/16/2023 08:30:00,17.01,-61.78,7.62
1814,05/16/2023 08:45:00,16.99,-61.96,7.62
1815,05/16/2023 09:00:00,16.92,-62.08,7.62
1816,05/16/2023 09:15:00,16.92,-62.11,7.62
1817,05/16/2023 09:30:00,16.96,-62.08,7.62
1818,05/16/2023 09:45:00,16.99,-62.06,7.62
1819,05/16/2023 10:00:00,16.94,-62.21,7.63
1820,05/16/2023 10:15:00,16.99,-62.27,7.63
1821,05/16/2023 10:30:00,16.99,-62.35,7.63
1822,05/16/2023 10:45:00,16.92,-62.52,7.63
1823,05/16/2023 11:00:00,17.01,-62.56,7.63
1824,05/16/2023 11:15:00,16.92,-62.64,7.63
1825,05/16/2023 11:30:00,16.99,-62.75,7.64
1826,05/16/2023 11:45:00,16.99,-62.92,7.64
1827,05/16/2023 12:00:00,16.92,-62.97,7.64
1828,05/16/2023 12:15:00,16.94,-63.13,7.64
1829,05/16/2023 12:30:00,16.99,-63.27,7.64
1830,05/16/2023 12:45:00,16.99,-63.28,7.65
1831,05/16/2023 13:00:00,16.94,-63.46,7.65
1832,05/16/2023 13:15:00,16.99,-63.53,7.65
1833,05/16/2023 13:30:00,16.99,-63.58,7.65
1834,05/16/2023 13:45:00,16.94,-63.78,7.65
1835,05/16/2023 14:00:00,16.99,-63.96,7.66
1836,05/16/2023 14:15:00,17.01,-64.05,7.66
1837,05/16/2023 14:30:00,16.96,-64.28,7.66
1838,05/16/2023 14:45:00,16.96,-64.58,7.67
1839,05/16/2023 15:00:00,16.99,-64.75,7.67
1840,05/16/2023 15:15:00,17.03,-64.92,7.68
1841,05/16/2023 15:30:00,16.96,-65.46,7.69
1842,05/16/2023 15:45:00,17.06,-65.75,7.69
1843,05/16/2023 16:00:00,16.99,-65.94,7.69
