"","Gene","S1","S19","S20","S21","S2","S11","S12","S13","S14","S24","S33","S34","S35","S18"
"2578","evm.model.Contig225.157",8.83507981520075,8.64063034596815,8.50067021361532,8.7269178907878,8.73461909771276,8.81058290332879,8.53194450407848,8.72928774612251,8.65921710022579,8.46193887508317,8.39207865312036,8.45941933240396,8.72157186513324,8.48033113785312
"2579","evm.model.Contig225.155",8.95169374205765,8.83513144542766,8.81679554036605,9.1021784376115,9.03287557681563,8.88843472400787,8.90167067080772,8.86952862787533,9.16710739177023,8.89140605200568,8.7877475934523,8.8205393702739,8.98581087399915,8.86748056789075
"2580","evm.model.Contig225.151",9.45603319382705,9.396196839979,9.55115733284094,9.58439948737999,9.65384159958516,9.31324472716306,9.4214224365448,9.57081167024259,9.27141013570037,9.24118816048026,9.42194214225305,9.33338331550381,9.55555067076352,10.016186035703
"2581","evm.model.Contig412.44",9.12144951436342,9.45932973243735,9.39359657946698,9.6495363268148,9.4155211693007,9.61980319636633,9.4937457728456,9.66161558486979,9.37834904348527,9.40416950916111,9.23930098840848,9.15050700947572,9.26460842155001,8.51177103936013
"2582","evm.model.Contig412.46",8.55152699935116,8.51311711568649,8.42863409294969,8.34733928081522,8.51854280835536,8.27290602165584,8.30503268346538,8.39097275466476,8.34234001662514,8.23327654750061,8.27648141134667,8.35428230308021,8.38770827153241,8.44878556223438
"2583","evm.model.Contig429.18",8.70206780333565,8.71213768702836,8.50579508815001,8.74956331371194,8.81697070521655,8.66102789414266,8.7703291448199,8.50001181387266,7.94179671010683,9.01488502981709,8.87080397533063,8.90558095943975,8.63920360727719,8.55546981737544
"2584","evm.model.Contig685.33",8.52673969301553,8.76498397439958,8.56686512895917,8.80353777233586,8.61177101611914,8.46876676246789,8.31089219063428,8.50001181387266,8.67101934493399,8.42990303358621,8.31867238725094,8.36971462223569,8.37949728032418,8.77882018567677
"2585","evm.model.Contig429.12",8.77672826847857,8.91550145884559,8.7870792413877,8.68422287872706,8.47645604187557,8.66733558075788,8.72452073965791,8.78401841229001,8.84344640135238,8.71060898165679,8.7475106144651,8.73440528338294,8.81062965249726,8.66225682058822
"2586","evm.model.Contig225.148.1",8.34196563994027,8.29799171312445,8.4981061905217,8.42852460043237,8.54294251276687,8.17505053716046,8.36973071222279,8.53987213797118,8.5628562692383,8.49680881224956,8.17590200752067,8.45632728749833,8.33034850098106,8.62610207526745
"2587","evm.model.Contig1348.7",7.94179671010683,8.6231534194598,8.26714014339552,7.94179671010683,7.94179671010683,7.94179671010683,7.94179671010683,8.70004194275289,8.21313236942573,7.94179671010683,8.93593033537819,9.07784236795646,7.94179671010683,8.90233355717581
"2588","evm.model.Contig1348.4",9.54499288469024,9.31102451225918,9.54974196338025,9.1686273235143,9.10488778152803,9.80642897914128,9.72801861655309,9.48438631541987,9.4420109115021,9.50282875456753,9.76063621941011,9.49808975075391,9.45970959729896,9.25060808300877
"2589","evm.model.Contig105.165",8.03749271312116,8.57303690258875,8.58700315974551,8.18381072315147,8.05471587861043,8.56456381145049,8.1889123265941,8.71869829418457,8.03391530931913,8.51418295518454,8.53320088721254,8.77932390679406,8.50808980079809,8.61698446477682
"2590","evm.model.Contig105.160",9.26535080017045,9.67241132324901,10.1613678448432,11.1493973245793,10.8309048500899,10.2497693159218,9.88950465085068,9.3215685701379,10.7376826986594,10.9276074891076,9.96532587614272,9.87897657373234,10.6751577227506,10.0748105221829
"2591","evm.model.Contig363.3",7.94179671010683,7.94179671010683,7.94179671010683,7.94179671010683,7.94179671010683,8.62284350848514,8.56397401234298,7.94179671010683,7.94179671010683,9.44060717611484,8.93113017578182,7.94179671010683,9.03112638505113,7.94179671010683
"2592","evm.model.Contig363.5",12.1321372841016,11.7766672410668,12.3648978416672,11.3986723660186,12.1797169995159,12.341459941045,12.0561343511544,11.7247842672993,11.480709445135,10.8952184718767,11.2866825237237,11.7399850644666,11.8873116291855,12.0440421713758
"2593","evm.model.Contig363.6",12.9294245199226,12.3745595739476,13.0679359124519,12.2670412387844,12.9263719545384,13.0128617942916,12.6790311150244,12.4168326580769,12.164542934401,11.7168281853003,12.0839473606409,12.5036813258276,12.8707291902888,13.0348136733338
"2594","evm.model.Contig1556.9",8.2242331019155,8.15222792936097,8.20651655149213,8.24251939371458,8.29370665984023,8.14595682382917,8.0445791716648,8.09247494890826,8.23449811208933,8.04281211169875,8.17778739062212,8.23800298738847,8.16620485696511,8.21379966464452
"2595","evm.model.Contig1556.5",8.22116196478263,8.61437199998637,8.73812173550925,8.70731471146929,8.64559247291379,8.89407320985227,9.02615888391907,8.79683392354113,8.78292873767121,8.85908836500196,8.95341303823682,8.95924772306706,8.66006625479758,8.21071308287656
"2596","evm.model.Contig1556.6",8.42974401707022,8.0394978258124,8.15136897275273,8.37906350670777,7.94179671010683,7.94179671010683,8.56107348225385,8.03585485432879,8.16753902714053,8.58016783126632,8.46959759456915,8.15053333344,7.94179671010683,7.94179671010683
"2597","evm.model.Contig1556.7",8.25501046634895,8.20247188528987,8.3283241274594,8.23212887719626,8.20027922247909,8.23034944381595,8.40222365370546,8.20914330115604,8.11630387209575,8.21332363601758,8.31674879268865,8.27145075128296,8.19019087454506,8.1309493914001
"2598","evm.model.Contig1393.3",11.4142233937543,11.7054358683302,12.0509512595183,12.030713570496,11.8811173961455,11.2917195880505,11.3121463028333,11.7442232018038,11.5857490715281,11.3614664963378,11.4549976555362,11.8537482925742,11.8555315256177,12.4993537978499
"2599","evm.model.Contig133.101_evm.model.Contig133.102",8.1175548938018,9.23508055080875,9.31334145163115,9.20561967808849,8.36726054530879,8.9549110213571,9.33070384995697,9.42914654958939,9.60902423232233,9.37939565823455,9.72096653386554,9.37575721908493,9.00539458151528,8.92082021135308
"2600","evm.model.Contig924.7.1",7.94179671010683,7.94179671010683,8.43636560066126,8.35790403976691,7.94179671010683,8.24668533192256,7.94179671010683,7.94179671010683,7.94179671010683,7.94179671010683,8.15332333503009,8.77932390679406,8.46166674878367,7.94179671010683
"2601","evm.model.Contig119.128",8.57308447361127,7.94179671010683,8.14887434169348,7.94179671010683,7.94179671010683,8.50530342730107,8.19467599437108,8.62940266754794,8.57812164834515,8.54587954822431,8.51399940307443,8.24103676051273,8.03073621446435,7.94179671010683
"2602","evm.model.Contig119.124",7.94179671010683,7.94179671010683,7.94179671010683,8.56891196680452,7.94179671010683,8.32236558679584,8.6014497827835,7.94179671010683,8.44828255291712,8.80050891417031,8.70467824599167,7.94179671010683,7.94179671010683,7.94179671010683
"2603","evm.model.Contig119.126",8.28903331729843,8.30099924229899,8.19645678156647,8.03865436296344,7.97926361136189,8.18477995895219,8.17164996160773,8.43980434203406,8.41084873795084,8.18206504953601,8.29946060479396,8.50877239032302,8.16088719006591,7.94179671010683
"2604","evm.model.Contig119.120",8.15694550956449,7.94179671010683,8.36939273603605,8.17693300142043,7.94179671010683,8.53832770290384,7.94179671010683,8.4053309890609,7.94179671010683,8.18490131785187,8.58080920290982,7.94179671010683,8.34397616101899,7.94179671010683
"2605","evm.model.Contig901.2",8.93365616334253,9.32459532320258,9.1177421132881,9.13578288869713,8.79826651623443,9.1098547938381,9.55158593307042,9.0752098884443,9.47290067746502,9.31190560622031,9.44031299363894,9.14161969546755,9.12387132043181,8.9546256912855
"2606","evm.model.Contig901.1",8.52984603470765,8.75948388905814,8.42090204013276,8.45678997336445,8.31464957563681,8.49867369010047,8.42587829235745,8.46564227772843,8.7147510534828,8.32813052767315,8.42503128249253,8.48413119240495,8.48081200494375,8.38562137116883
"2607","evm.model.Contig901.7",9.7060769098868,9.60613036008758,9.42608687294006,9.51448641401123,9.30855985689974,9.51476900001222,9.51547692031261,9.53935004068602,9.48901282278009,9.44745319806943,9.54199078425467,9.76579744953942,9.5660155238498,9.4988709619737
"2608","evm.model.Contig420.26",10.3764790736838,10.1548966568706,10.858142767048,10.1459807930952,10.0714389956815,10.1743870084149,10.53083311362,10.6538241535117,10.9211117999781,10.6288300179112,10.2621520939174,10.8222215590702,10.2643697787913,10.2750248861026
"2609","evm.model.Contig420.25",10.4235830895001,9.81004667407782,10.0027827771293,9.8593891013769,10.2058038795069,9.75897036304212,10.0859256302992,10.1270499385149,9.67531702755786,9.61424297371286,9.48532650685853,9.85809082180904,10.0060111304868,10.6727209132739
"2610","evm.model.Contig420.23",8.42346487390463,8.26500355171869,8.20148507643522,8.01929367599487,8.26936003676608,8.26634059065115,8.13442462909062,8.52567393986676,8.36410064795405,8.18490131785187,8.13832410461502,8.18961340347791,8.18752153129267,8.16456442970475
"2611","evm.model.Contig420.20",7.94179671010683,8.25305112643413,7.94179671010683,7.94179671010683,7.94179671010683,8.24014657345954,8.6014497827835,8.48857077078864,7.94179671010683,8.86409736018744,8.59213700799763,8.3265662695931,7.94179671010683,7.94179671010683
"2612","evm.model.Contig228.83",11.6618197033615,11.776231838245,11.7939226325716,10.7736748638341,11.4326808845674,11.1529680377823,11.386019093623,11.9227338082903,11.5731111534695,10.6617412379649,10.7862623249086,11.7904384318403,11.3499154549853,12.1564765238606
"2613","evm.model.Contig228.82",9.37143551401731,9.22891260781388,9.79586071638449,9.00771660808536,9.47753759680116,8.84558288018625,8.82551425834522,8.80956627787376,9.04275311976593,9.07536373041985,8.65548829403902,9.2448212739363,8.94590343525488,9.46261196113484
"2614","evm.model.Contig228.80",7.94179671010683,8.27997642081252,8.3027612551845,8.36495314639608,8.1693923404481,8.20102553400184,8.08345521716419,8.25698378758819,8.24367209869786,8.07280026956536,8.30713876540711,8.12662784784899,8.18752153129267,8.23543589873913
"2615","evm.model.Contig420.29",10.7893255499635,10.8024301343931,11.1142061977747,10.8337133180548,11.0264337808812,10.9075411154813,10.3431260459773,10.6286145959517,10.4960125866723,10.5296334760909,10.3247964792729,10.6102323463791,10.8574540140596,10.9153745885836
"2616","evm.model.Contig632.45.1",9.88904161378253,9.86716059625931,9.65120802101158,9.54399298917488,9.3985621890386,9.77176416250071,10.2508613149812,9.47448531961376,9.62381516540782,10.2948653587259,10.3723856339061,9.74938510362012,9.97629617083538,9.34060438696313
"2617","evm.model.Contig1024.20",8.35447270529149,7.94179671010683,7.94179671010683,8.86820839886342,7.94179671010683,8.83689306024371,9.01460425205134,7.94179671010683,7.94179671010683,9.3542139221857,8.85247307501217,8.30814327477255,7.94179671010683,7.94179671010683
"2618","evm.model.Contig1024.23",8.94656022719501,8.09667938150452,7.94179671010683,8.83460850665061,9.29720350881191,8.8164608719508,8.21488235035178,8.04115345427413,7.94179671010683,8.18773874496077,8.29946060479396,8.02456968501964,8.42879987658544,8.1584360137734
"2619","evm.model.Contig1024.25",7.94179671010683,8.1375343087187,8.2040004240011,8.14949975622076,7.94179671010683,7.94179671010683,7.94179671010683,8.2007294620108,8.05706225168401,8.11722984723094,8.21938994871875,8.19262934511452,7.94179671010683,7.94179671010683
"2620","evm.model.Contig1024.24",8.44857736315848,8.73455040733068,8.63429471169691,8.32624712312373,8.38485698422356,8.55802207500732,8.65535652476011,8.3852319688843,8.52904663063789,8.66971729121346,8.62958332589027,8.62091936592068,8.55144659265274,8.33208805993965
"2621","evm.model.Contig1024.26",8.23960550223618,9.49948288439084,10.1310461211238,9.42251091015558,9.489653979022,9.15811332466604,8.95310047007645,9.07737314998711,8.51358993602368,9.08193508514447,8.99245802089604,9.84118498919832,9.64592061059069,9.65410661995982
"2622","evm.model.Contig283.27_evm.model.Contig283.28",10.0956733261521,10.0725555410645,10.2900229955433,9.80738484321798,10.12920704337,10.3309865979703,10.8064769802572,10.5299654955445,10.3400015889395,10.4064031359983,10.6350805103065,10.5922964263358,10.5158803094826,10.3573166812025
"2623","evm.model.Contig74.7",8.32012247044935,8.25006650088987,8.29511114373278,8.55851511108488,8.67232996173891,8.4554488059944,8.4996808732918,8.06257450973854,8.17966833130856,8.45320584781986,8.44635488658946,8.38516554712605,8.49991800666348,8.40456449062462
"2624","evm.model.Contig1461.3.1",9.20387838429889,9.34376982936613,9.46987942695858,9.3863166392058,8.97440011790759,9.62505122804756,9.6183157125327,9.36124915221693,9.17151536231764,9.83357960256239,9.87927850052302,9.13043341443155,9.00539458151528,8.82089063312892
"2625","evm.model.Contig330.5",9.3401995670822,9.43975922989558,9.22848528597973,9.27456039108327,9.28575872439848,9.6021833467014,9.60895311485227,9.31973959322007,8.52595928338099,9.93482315756215,9.59979556669024,9.31371877188524,9.51913668399747,7.94179671010683
"2626","evm.model.Contig210.93",9.28800378909755,8.41910340697446,8.67832490028411,8.97677738597916,8.54641677117325,8.7355988485907,8.93125102003516,8.47997873877572,8.25592310206302,8.77447617772078,8.62586138068424,8.42229211186725,8.68589490735433,7.94179671010683
"2627","evm.model.Contig210.91",12.7941251347376,11.5571795090113,10.4855268788873,12.977681211331,12.0728976740599,12.9935985033875,12.151866382972,10.8467463375839,11.2480856241306,11.8016293775503,10.5480817315552,10.6464221709057,12.3872578826442,11.2408260453559
"2628","evm.model.Contig688.2.3",10.5368646376952,10.7074567914211,10.8804861267061,9.83846485061342,10.2876587878488,10.6121276396757,11.1636964323841,11.1926957801473,10.5368676812482,10.0664901418657,11.0483909498168,11.0008745401321,10.7791411108051,10.9508008273132
"2629","evm.model.Contig679.22",8.2242331019155,8.1728687048715,8.17888468511854,8.05837027607247,8.06131585919816,8.17829208922508,8.15730116594596,8.20914330115604,8.09243120715484,8.21047687263991,8.14019640513472,8.09991079044099,8.20890264880931,8.16763109583885
"2630","evm.model.Contig679.21",9.14193600727676,9.16573961342238,8.93542011678266,8.84689642207718,8.60154251690774,9.30897297664145,9.22810583947639,9.19964747739846,9.17371431287913,9.09931688835503,9.28805818882995,9.22602425410539,9.0501437076514,8.83471331672903
"2631","evm.model.Contig1068.42",10.623435309687,10.4603162398172,10.3833985846193,10.5735286037286,10.5437512373386,10.6594548796122,10.3806134098079,10.2224231615198,10.5008138908896,10.7162753295576,10.3471284831788,10.1753739357145,10.2663060913111,10.377276601596
"2632","evm.model.Contig1068.40",11.4153485938639,11.5780156853018,11.8189184995173,11.5926800652442,11.4119304502898,11.4673654880337,11.4798180545495,11.7141190567815,11.8797410033262,11.3326389900813,11.3351340662795,11.6841208429533,11.8810804406743,11.930564062238
"2633","evm.model.Contig1068.47",7.94179671010683,7.94179671010683,8.18892057964636,8.87425289968425,7.94179671010683,7.94179671010683,8.58996641950018,7.94179671010683,7.94179671010683,8.23898615757119,8.12337533950931,7.94179671010683,8.52982057328215,7.94179671010683
"2634","evm.model.Contig326.15.1",11.0369432407088,10.7434903239388,10.8046218113241,10.9029089406977,11.0981483636597,11.2807475212515,11.2471996025202,10.9851906236715,10.8111962309338,11.3298934319257,11.3318500384109,10.9453347972938,10.8382097001686,10.5991756549389
"2635","evm.model.Contig222.84.1",9.76439910289851,10.2431627607834,10.1487197971482,9.80076429738082,9.91279454857552,9.39419539359605,9.42494256986829,10.3736923897332,9.98926361526254,9.57376974268066,9.7865462069439,10.5363970637702,9.66283261009324,10.0444857791766
"2636","evm.model.Contig344.71",8.38266605960562,8.39175540821981,8.09437531118734,7.94179671010683,8.10814739233904,8.35885112231564,7.94179671010683,8.2598079175104,7.94179671010683,8.26760602596302,8.33600711990939,8.16853887443543,8.10803796857263,7.94179671010683
"2637","evm.model.Contig344.70",9.2103601421412,8.61437199998637,8.73812173550925,8.89823234504785,8.71187372941005,8.71410575901083,8.43179231385826,8.50857931587974,8.65921710022579,8.40368112650738,8.42115365161804,8.40681816004839,8.78873182148346,8.38877744329796
"2638","evm.model.Contig344.79",9.10067084702764,9.47691312170946,9.90716596313345,10.1230161907738,9.38356927648102,9.669822256184,10.0553797493805,9.31423907751984,9.92955528092438,10.3593622225096,9.60494748823973,9.21970390190733,9.19974818909855,9.15241622766582
"2639","evm.model.Contig442.13",8.11152927785303,8.54019065658,8.37711064184768,8.26682587457021,8.24856705899177,8.29594006566855,8.27873038584636,8.3852319688843,8.42644768910426,8.3194506958802,8.48700322357869,8.33271749910989,8.27339460021981,8.31013820450963
"2640","evm.model.Contig218.84",7.94179671010683,8.17877921551505,8.12648291977552,7.94179671010683,7.94179671010683,7.94179671010683,8.1544358135364,8.14767788861612,8.16753902714053,8.48229535243614,8.14581787923666,8.56074158837986,8.15026727182044,7.94179671010683
"2641","evm.model.Contig218.86",8.65184744691824,8.56410850466415,8.48784047545514,9.34482785354553,8.95728588775699,8.75989728940314,9.12847693250648,8.47711291411556,8.22228283326911,8.82108883671004,8.73865796167331,8.28365776825004,8.78383235259311,8.52430018048636
"2642","evm.model.Contig429.6",7.94179671010683,9.5200343423236,8.57946603180427,7.94179671010683,7.94179671010683,8.20102553400184,8.03638422634222,8.61558772193205,7.94179671010683,8.23898615757119,8.56754268068564,9.51033991227724,7.94179671010683,7.94179671010683
"2643","evm.model.Contig429.8",9.78684772936749,9.66621661009954,9.78978344825568,9.43299889460578,9.88634817944731,9.62505122804756,9.68384651964799,9.80769391056269,9.44567651171269,9.6907559710886,9.59462685450333,9.68512045050487,9.75276839274897,9.89220394891453
"2644","evm.model.Contig275.87",9.56391031881184,9.6189704105897,9.50376846945137,9.76724499218809,9.78937701415189,10.0193209667284,9.95512701626691,9.67625744848229,9.74806247705207,10.153513507172,9.99866749588793,9.57857763625419,9.57936953832525,9.35443090304636
"2645","evm.model.Contig275.81",8.72821127862932,8.97281831502033,8.7357611751713,8.43559297333195,8.65230418020157,8.45211777441153,8.72452073965791,9.05559747830776,9.1085487531769,8.50839735991511,8.83902770315177,9.19199146345224,8.83706128044691,9.07116413118432
"2646","evm.model.Contig275.82",8.83781486486473,8.60850224360914,8.7870792413877,8.91010192767582,8.81386584935804,9.25005269990215,8.77830783760694,8.59613122504324,8.92810880660654,8.86159454890151,8.6090492605561,8.66228513690629,8.87017574159895,8.67716631436628
"2647","evm.model.Contig0.143.1",8.19051079950851,8.30099924229899,8.23424223172927,8.20103433284299,7.97352542036491,8.28935022547722,8.3373195395943,8.21194980579598,8.28357480457183,8.26473827772669,8.56184104366835,8.27450023911791,8.29503287514291,7.94179671010683
"2648","evm.model.Contig1390.1",10.5714666249318,10.3404057673657,10.3842473252395,10.2537571230906,10.3855365279016,10.6491548273867,10.7719355108637,10.0800600552312,10.3069933569109,10.9023120591246,10.6017103304456,10.4484576783471,10.3649503835358,9.88237039980599
"2649","evm.model.Contig116.40",12.2411757922473,12.0503881157206,11.4824357853335,12.4368391358438,12.1079804116274,12.4624029406556,12.0454756190518,11.8817055466317,12.18150004581,12.3163206443817,12.268385691753,11.9117585499741,11.4799837098571,12.0340981617364
"2650","evm.model.Contig809.6",8.32635713172386,8.08222184396719,8.49297517405511,8.17693300142043,8.10140248947328,8.38546708298703,8.27581472734677,8.41394882097671,8.41708811515608,8.12563430182262,8.2669318205228,8.28977031647295,8.35762459023349,8.49606928155449
"2651","evm.model.Contig278.58",8.89169104793176,9.21233492915575,9.40605377338512,9.05434217456132,9.1484839736726,9.01617809943146,9.2440626240822,9.03127273785192,9.44017491686628,8.96849639606946,9.18478658748907,8.94915801989047,8.95708815415561,9.2442654520063
"2652","evm.model.Contig278.50",9.17102559643623,8.90277853987354,8.53134627654205,8.84383193889103,8.64895057399417,8.5710932878106,8.57843988254021,8.58775316727187,8.14637390761994,8.71600535916899,8.62026876957355,8.59097851430391,8.80578464484671,8.70376471986091
"2653","evm.model.Contig1739.2",8.69034855785762,8.53118403781491,9.00609568552512,8.81602635463348,8.69876908784404,8.70482886899081,8.90167067080772,8.91325667953532,8.65625753710526,9.01259810010312,8.57702422455746,8.73440528338294,9.02686768593837,8.96488917628984
"2654","evm.model.Contig1739.6",9.27775051652152,9.41085266766094,9.27322589233682,9.04349979975498,9.33768474949659,9.2230799953323,9.13062407003654,9.34873706089032,8.95374144660854,9.05769652496624,9.08523577725244,8.96176039354351,9.20542307795718,9.23789494412927
"2655","evm.model.Contig360.45",8.36073218167667,8.50405981296831,8.54406883355476,7.94179671010683,7.94179671010683,8.15563755105625,8.44657453357918,8.33939423206234,8.24061280781791,8.47357546057158,8.43860197846392,8.11472742064235,8.0845168762431,8.12790571622302
"2656","evm.model.Contig127.39.1",11.5703302242455,11.7217437419007,11.5476043578887,12.1346745288964,11.3754631386205,12.0120798923223,11.6485290186785,11.6342502807456,12.1325411468594,12.2040675343109,11.565760378589,11.8414586500058,11.6432974537939,11.3217923742597
"2657","evm.model.Contig360.40",8.52363125485446,8.58786396717509,8.83934690708624,8.81602635463348,8.55335597683207,8.75687554557157,8.96511436952057,8.60170361374327,8.55673119854453,9.0532468255309,9.04404000113231,8.76259466268889,8.64965668338832,8.21997607452849
"2658","evm.model.Contig360.41",7.94179671010683,7.94179671010683,7.94179671010683,7.94179671010683,7.94179671010683,7.94179671010683,8.73809847055615,8.12826322106461,8.4918765100783,8.75869248781398,8.65364672982249,8.29895027565028,8.21157930104606,7.94179671010683
"2659","evm.model.Contig360.42",8.12359080868654,8.13460120838667,8.10668606133575,8.17006257400447,8.10814739233904,8.19452305508584,8.17739907836904,8.09247494890826,8.04543449030401,8.25041910344479,8.13458187795007,8.12960880514675,8.14761569558263,8.12182542461457
"2660","evm.model.Contig360.49",9.36562773706614,9.2775369978259,9.08531224219101,9.35145482730856,9.11267664464587,9.39419539359605,9.18122340754507,8.80193684227198,9.00381904916032,9.23726595718089,9.12954239278858,9.52940047235603,9.19974818909855,8.89967649005416
"2661","evm.model.Contig350.66.1",9.36756613086233,9.10642427673704,9.82471529253041,10.6408822264197,10.7230954755482,9.85252384624784,9.82383937750915,10.5019594077336,9.3018975325599,9.87719111869502,9.56008399218118,9.56516335241587,9.66143012736531,11.1464702245633
"2662","evm.model.Contig273.163",7.94179671010683,8.020055992939,8.33088535039381,8.04191889806366,8.09803583333227,8.33893073881907,8.10035015816748,8.26545998504801,8.08353235401055,8.26760602596302,8.17024921487186,8.08517126299509,8.09494530340809,7.94179671010683
"2663","evm.model.Contig169.45",12.3933472115181,11.9173367069185,12.3613700007306,11.9967853816978,12.351037683865,12.1990048456516,12.1948249101399,12.1577692968597,12.0001111285235,12.3762427974287,12.0551826665021,12.2197657144755,12.0894079815811,12.1104455413182
"2664","evm.model.Contig169.47",7.94179671010683,7.94179671010683,7.94179671010683,7.94179671010683,7.94179671010683,8.29264428775894,8.34026144462309,8.08427891865826,8.26819751663792,8.28484055332573,8.25549164698595,8.00243133443252,7.94179671010683,7.94179671010683
"2665","evm.model.Contig169.41",9.46151432408086,9.29141862450709,9.37471995803594,9.23215735774212,9.49166437605432,9.05995001423701,9.36398825982507,9.34694110131082,9.37643644630839,9.39889418520806,9.46072793993949,9.32947116631514,9.4177214957983,9.67669645795489
"2666","evm.model.Contig58.111",9.00957753156414,8.84833358252788,8.98150731543237,8.78465390731245,8.81386584935804,9.01094470845614,9.45627535237136,9.04016355189436,8.73772546695007,8.86409736018744,8.96444191227293,8.97426526694832,8.9164654813456,8.64424381162984
"2667","evm.model.Contig58.117",9.79129993792321,9.90101753353991,9.85306068340568,10.1338627909995,10.0028291860547,10.017953821995,9.69722716554717,10.0199561903504,9.77655460314854,9.8389292223463,10.0399968110068,9.97563491332282,9.7606985297922,9.71937771747661
"2668","evm.model.Contig58.114",11.5230961384058,11.331063146649,11.3341187016039,11.7240532553424,11.4463707459829,11.8507964777008,12.5035340638059,11.5648326119,11.6402102174321,12.2116483542398,12.5453234568685,11.8722127624663,11.8446681126171,11.0577706069744
"2669","evm.model.Contig58.118",8.6785687759793,8.35535032485861,8.6293546059751,8.5236528615055,8.69548086297166,8.51853987603633,8.33143886422801,8.53419842731779,8.34544568050762,8.2704751034295,8.31482571997786,8.35119850724148,8.37402564628941,8.66524617082138
"2670","evm.model.Contig58.119",12.1371372630909,12.2420562206453,12.4038984230858,11.687529081632,12.2279920459675,11.3019807940166,11.5461958320357,12.2164918586957,11.9046529342565,11.1942889852663,11.458722920495,12.0446193189109,11.7934738566285,12.6575669078194
"2671","evm.model.Contig2612.6",10.6989675935707,10.257250375063,10.3731803089712,10.7792208894279,10.5584779870356,10.2270281611781,10.2081654702298,10.8161895071433,10.4571059029665,10.4759650797865,10.5659548204432,10.6852795409124,10.2979366302722,10.2560524003591
"2672","evm.model.Contig109.102",9.08665286614334,8.90787890354275,9.0736935452797,8.84689642207718,8.88401940004454,8.9549110213571,9.17082689456165,9.0445894279572,9.22338706531798,9.50612329989002,9.39044474550366,8.95924772306706,9.04383119374603,9.0102728978884
"2673","evm.model.Contig109.107",9.5943869433213,9.73604144626843,9.66047871256966,9.35145482730856,9.32207315398495,9.41627219640114,9.46486971969123,10.0187784394354,9.78544773487841,9.10578240198152,9.7578351009307,9.76431235881873,9.47556622793424,9.78657598910163
"2674","evm.model.Contig1723.3",9.43205935617733,9.31491459499502,9.70347026144286,9.79910488171039,10.0260203444654,9.98339747588901,9.19770361637194,9.18566839126535,9.42911391147124,9.37582369859945,9.20095617495138,9.50510146049602,9.65862144582689,9.37590561933641
"2675","evm.model.Contig1723.6",8.33571865042868,8.27997642081252,8.4466722008465,8.58272487221069,8.67565139174452,8.32898744317744,8.22645019473136,8.23162025171547,8.00028778004174,8.36584677756143,8.19666981219796,8.32349250421477,8.10279384577133,8.53679614775503
"2676","evm.model.Contig117.183",10.6642512108123,10.582136076465,10.5727752463263,11.3174073671807,10.6212004564706,11.2032183198525,11.2559673969896,10.5351657254694,10.8954311242837,11.3127691649866,11.4802311074357,10.7481408387317,10.7698143470283,10.5356870474949
"2677","evm.model.Contig117.184",9.28391109938289,8.91296434458458,9.64588610647346,9.69270664336802,9.1229975802363,8.79877326586396,8.7515891945909,9.19167601785328,8.74343045271026,8.59151944138091,8.56754268068564,8.97426526694832,8.67301585199143,9.26738756651049
"2678","evm.model.Contig878.11",8.26736081913645,8.38568173049236,8.60950303988911,8.27030585462822,8.55335597683207,8.52844458283941,8.1544358135364,8.36802177701343,8.31444235414692,8.18206504953601,8.36304238109232,8.42229211186725,8.42057943843525,8.61698446477682
"2679","evm.model.Contig284.51",8.28903331729843,8.25902451674748,8.09929323044168,8.39671917274766,8.15571295610449,8.51853987603633,8.40222365370546,8.84726550548429,8.7118619832174,8.88399869592239,8.53320088721254,8.477958296022,8.39318428197451,8.27578969634831
"2680","evm.model.Contig284.57",9.6903678927501,9.53695890240673,9.32156307832301,9.49852157326286,9.53330278467918,9.50914193057795,9.52375617710553,9.55515899667757,9.56040383438482,9.49290372510554,9.49748368271217,9.2997964646362,9.5435055295267,9.13195117607158
"2681","evm.model.Contig284.55",10.2346398890574,10.1433819499531,10.3131931180704,10.530307533861,10.461503713387,10.5133426672116,10.0181996580496,10.0305179229147,10.43132986453,9.92599193906793,9.95791458630148,9.99119933281612,10.4659013024319,10.638136719505
"2682","evm.model.Contig284.58",8.47366463909345,8.62022940806585,8.82132715693319,9.06510661794762,9.0706504706937,8.8513538870981,8.43770584680314,8.22037472882312,8.41708811515608,8.7186985486627,8.62213425777543,8.79591429579501,8.85132501153252,8.62002706349368
"2683","evm.model.Contig284.59",8.8323408149478,8.87446170285346,9.1346237638465,8.88628245847015,8.68889004161777,9.20940259975961,8.93856622507195,8.85966673204971,9.39167078247312,8.77447617772078,8.74574308435936,8.92879130343062,9.03960810591443,9.25692311151037
"2684","evm.model.Contig1840.8_evm.model.Contig1840.7",9.39825047197893,8.3583800528155,9.60402524489455,10.7191147737788,8.72490052386757,9.58973195085705,8.18603221212477,7.94179671010683,7.94179671010683,9.5044768853219,10.6156939287662,8.34811568885433,8.25452288736379,10.9267610118773
"2685","evm.model.Contig519.10_evm.model.Contig519.7",10.4625181161908,10.4802897232986,10.5666892701689,10.2861360046308,10.6952879204348,10.5565236182499,10.066017759702,10.4797542339849,10.3785705972718,10.6205021514401,10.3966371381341,10.3211591836461,10.3475234423439,10.4854882818422
