"","Airradians.TranscriptID","S1","S19","S20","S21","S2","S3","S22","S23","S5","S6","S7","S8","S9","S25","S15","S26","S16","S27","S17","S28","S29","S30","S31","S33","S34","S35","S18"
"1274","evm.model.Contig1617.13",10.5495353022094,10.6419337082607,10.5465971563444,10.5562748944359,10.4614369112965,10.4771606892462,10.581138620895,10.5685389373075,10.5215769398006,10.3505859287643,10.3053116796557,10.325986028734,10.5708684086988,10.5692612518304,10.5016330981295,10.4903589458017,10.494722645923,10.4602594996261,10.4697609109644,10.4814385280995,10.4550463650058,10.5106872863294,10.3995043536248,10.6576302608651,10.4607166107599,10.4377045391991,10.3965548931931
"1275","evm.model.Contig1617.14",10.6235082624455,10.57931926384,11.3348508597921,10.9001851874641,10.8911220761448,10.5705795145476,10.7040517752481,10.6921070853546,10.8436176464708,10.5182463233677,10.7212734339987,11.2554398852105,10.64453145988,10.8757962615299,11.4588552273924,11.9996691436972,11.2393414232079,10.7236303850407,11.7409930609547,11.3368514201463,10.7924941882951,10.4374401211143,10.7847852147712,10.7977855712559,10.699616128412,11.3715980696534,10.7683253593281
"1276","evm.model.Contig220.24",10.7572250058664,10.6319678847021,10.5631531861542,10.5480932755726,10.5220062571069,10.5809580291938,10.686131081432,10.6544020156136,10.5303494322856,10.5899816290797,10.3597886440854,10.6656211672867,10.4863982887149,10.6877496847641,10.7118499976913,10.543419806066,10.667986867896,10.3324638706827,10.5808504662386,10.5326653831204,10.5052725090645,10.7579798629714,10.6099843775035,10.7187656799914,10.6953858807556,10.6969796137214,10.3299039444018
"1277","evm.model.Contig155.26.1",10.5069634246004,10.6319678847021,10.5991123201245,10.4372913712301,10.6559376143236,10.7763491524505,10.593674277552,10.5431395173408,10.6242668032664,10.6683927289746,10.5175375409102,10.4977260417486,10.4354973231363,10.758225481784,10.723846583543,10.5399793939697,10.6429101751115,10.4645123435002,10.4807442104541,10.815368413954,10.6155375646251,10.7851550997128,10.6209095361954,10.7308186863934,10.7490259896008,10.7618776721253,10.5130813973135
"1278","evm.model.Contig446.65",10.8753591385875,11.0984206026216,11.145851350221,10.9481726105912,10.9494350420412,11.042312885142,10.9894852961198,11.0275427693966,11.2593868841105,11.0522407104467,11.1760188552609,10.8511094330167,10.9159466364973,10.7428850445443,10.8896885268681,11.1154699762319,10.9352506905292,11.2894608441409,11.1582152350048,10.8839482858653,10.8609556777064,11.0472112971747,10.8717853371686,10.7877632997256,11.0519551998383,10.9251349636031,11.2929870126735
"1279","evm.model.Contig1026.1",10.2863219104674,10.3535062777102,10.0764581325685,9.94472267068712,9.95965670225558,10.2254127942114,10.170150622789,10.2536056691854,10.0457169702359,10.2511150031885,9.94694626826993,10.2315015928381,10.0930856820779,10.2471909828752,10.2549753317999,10.2284405244074,10.2458861523139,10.0968748402637,10.132765165657,10.1619485637279,10.0336198099891,10.1160055872446,10.1835015907541,10.2338918402548,10.1684964963874,10.1710873484411,10.1047070688424
"1280","evm.model.Contig498.8",10.257004721888,10.256856630869,10.1285388635126,10.0703494504152,10.1448574224674,10.2758529683417,10.087710349136,10.2365777006497,10.1059161140808,10.1687422157976,10.0867196747494,10.2231989023091,10.1927291116879,10.2324115770363,10.2300983834938,10.1788782158348,10.2222591298784,10.008099127342,10.0578194157852,10.0748184539497,10.1010743960887,10.2278395612422,10.3273753753103,10.2858251406689,10.2396896458963,10.2146691524972,10.1843215913416
"1281","evm.model.Contig498.7",10.1141823485693,10.1549306042758,9.98874804920951,10.1633012352085,10.2657501740801,10.1279109035422,10.2930604010677,10.2120040977334,10.1337963500552,10.1064479618742,10.5309325551081,10.2908019761746,9.95572106753426,10.0329224637153,10.0915039027218,10.0433957330745,10.212948459438,10.224953930898,10.1226334196885,10.1828494184074,10.3068992582791,10.25220287897,10.1740101241227,10.1524083485208,10.2415127652171,10.0673284667527,10.3313835651307
"1282","evm.model.Contig438.29",9.99171481688268,9.80280228104032,9.80471799815708,10.0703494504152,9.48935821745141,9.86548410950731,9.97906543839366,9.93401193937593,9.78172276146185,10.0198141208718,9.48935821745141,9.94348242454408,9.8425496807966,9.935941430626,10.0915039027218,9.77461582539049,9.77530992862737,9.85413481466503,9.90863833206067,10.013216504882,9.78372112378338,10.0675392541314,9.92391096986939,10.0520508448307,9.91598449122668,9.98952191174333,9.76048482935706
"1283","evm.model.Contig132.95.2",9.48935821745141,10.0693895692478,10.5327308205947,10.3957917018096,10.8462060396443,9.48935821745141,10.3791624905081,9.48935821745141,10.1059161140808,9.48935821745141,9.48935821745141,10.7167281344015,9.48935821745141,9.48935821745141,9.48935821745141,10.2857233827881,10.7305302773992,10.5645901988984,9.48935821745141,10.321088784698,10.5606117362123,10.360055709446,10.5236494613942,10.7140388801049,10.6707020843246,10.2898859585598,10.2825155750294
"1284","evm.model.Contig110.147",10.2245670318145,10.0040426549562,10.1302547894425,9.48935821745141,9.48935821745141,10.1643145485396,10.3548277515191,10.1382432169506,9.79806890729231,9.48935821745141,9.79512463604563,9.80364915762521,9.48935821745141,9.48935821745141,9.48935821745141,10.1311395971188,9.99961011955506,9.87755564236467,10.2410084342268,10.1116490035198,10.0674195555485,10.3345186317827,10.1848461481818,10.1684899619427,10.0000602484077,9.48935821745141,10.1658265083562
"1285","evm.model.Contig110.145",10.3663498363835,10.3910179000262,10.3608642947645,10.2869941224307,10.3946150524192,10.3070002545824,10.3839404598257,10.4875758234185,10.4591545015074,10.3403579245332,10.3794840489476,10.4480013302175,10.3845602420821,10.2680001833678,10.3022464501054,10.3269952264143,10.290872608715,10.3820756840732,10.3902992146406,10.283351634258,10.3790078005439,10.25220287897,10.3295636628767,10.3142039500633,10.2559278070892,10.371218790197,10.3194645616088
"1286","evm.model.Contig110.148",9.48935821745141,9.48935821745141,10.179624368136,10.3345201416976,10.2428615348289,9.48935821745141,10.351524966708,10.238299485558,9.99723022478998,9.83584609259782,10.1159556688105,10.0258104375785,10.0057714152405,9.48935821745141,9.48935821745141,9.48935821745141,9.48935821745141,9.48935821745141,9.48935821745141,9.48935821745141,10.1840245282493,10.0834141032082,9.98349938176634,9.89761126959407,10.2002287859297,9.48935821745141,9.48935821745141
"1287","evm.model.Contig80.91",12.3827212057677,12.5477254701679,12.6333410898592,12.9694078174218,12.951315502497,12.688070441832,12.5209205592105,12.5063740219446,12.8719575811339,12.6129234190858,12.7441959058533,12.9555293145733,13.1216279614694,12.1115320438275,12.5057649567071,12.5198700771344,12.6958370609273,12.6462670496814,12.2982168543011,12.5291917609322,12.7351053754728,13.0113769796655,11.9578591019007,12.7131691153465,12.5701449425339,12.6617133260701,12.7470186390387
"1288","evm.model.Contig108.14",10.531003938548,10.7561653441635,10.7451972042174,10.6268074903469,10.697432058294,10.8516882684304,10.9620290205397,11.052782786797,10.8351365274111,10.8978849432387,11.0496473445099,10.7730409109699,10.5535227294219,10.6653941754421,10.5497572114705,10.72585778633,10.9091562260119,10.9790523765028,10.6323493694812,10.744822675876,10.819067660584,10.9913255580493,10.652199673026,10.9278464149327,10.982292008538,10.948901413783,10.9802362660976
"1289","evm.model.Contig108.13",10.4319573615971,10.5722269575828,10.4221837503201,10.8120082951839,10.5926484792859,10.5223501361724,10.5450992058144,10.5696767771475,10.5303494322856,10.5587976266846,10.660233852748,10.5599067447385,10.6260264334991,10.5971427603913,10.6126203966605,10.4731716662077,10.5658348913872,10.4342812153622,10.5836330191301,10.5037606280528,10.4616247796729,10.6686522172013,10.550839052168,10.6935224839832,10.6953858807556,10.5703069412377,10.4555640983134
"1290","evm.model.Contig108.12",10.4106744491975,10.4915912467329,10.5043325878819,10.5697492581412,10.5697048341545,10.3159153868929,10.4567897988542,10.531353578198,10.5812611122761,10.4506928743576,10.5145331550851,10.5516776610874,10.5426811845566,10.4330160746301,10.5043765060537,10.5365257403677,10.4960208187738,10.589800526676,10.5233364481889,10.5491030069466,10.6044368554533,10.4818801542625,10.4730398516021,10.3992473960615,10.4942688590726,10.4742453376918,10.4153715436852
"1291","evm.model.Contig108.11",10.0917842329194,9.8484769922167,9.94192815321512,10.02031776771,9.99647656552253,9.9687799868258,9.93452715338265,9.92497469870866,9.98759028721536,9.86954062728008,9.95762201348044,9.82794071250243,9.98140748464754,10.0730479284029,9.99889337254588,9.95763054786799,9.95105777355206,10.0205630830321,9.99716827545048,10.013216504882,9.9312311273066,10.016900443063,9.99303689330306,9.87440458827146,9.88505252200158,9.87817820450927,9.89530633244864
"1292","evm.model.Contig82.99",10.0159716261834,9.88537287114928,9.94683360183154,9.81201490439152,10.0806837438858,9.8268743107754,9.86145022140451,9.9628537374368,10.0399001935626,10.0282958348571,9.87224976974245,9.93649756748971,10.04021947545,9.48935821745141,10.0297964750776,10.0147931152739,9.91660147267719,9.8290667070308,9.48935821745141,10.0589210988335,9.82345507774049,9.9855366403451,9.95571679707513,9.9903673097751,10.0293969102578,9.98225520876772,10.029253818851
"1293","evm.model.Contig82.93",10.8395642576699,10.5745971483925,10.2386218002468,10.4783009032844,10.6803563778864,10.498635120276,10.5089249572997,10.6280662250763,9.95743291738102,10.6601232454387,9.48935821745141,10.6533427339139,10.9409840291942,10.8685677914007,10.7673423687278,10.4312279702762,10.5415224685492,10.3855853323389,10.2473529287291,10.3362652354465,10.4724767309468,10.5656310291019,10.7788515618493,10.7120062258044,10.5086291601771,10.5764968182446,10.3800684335083
"1294","evm.model.Contig82.90",10.6921110694275,10.7561653441635,10.5794138021573,10.7168339210847,10.6951723497823,10.6577081547578,10.5823998603912,10.8063185162258,10.7393193147039,10.7604297275176,10.7626916614196,10.8470346072362,10.6887126881848,10.5427481510211,10.6114039737454,10.680426179202,10.6045908809152,10.7395383664468,11.0718803238234,10.6617887666068,10.7715188319588,10.8898061475198,10.7154256386388,10.6810047131624,10.6273548994233,10.6987902115602,10.6295785243018
"1295","evm.model.Contig950.19",10.1097712711154,10.2707360342962,10.1843550109919,10.2320580142133,10.196733668451,10.2354019072343,10.2411344843994,10.3870339851785,10.3602826186134,10.2925361844419,10.5008849237559,10.1338117181954,10.0930856820779,10.0067946571739,10.1493635464688,10.2888612859448,10.2016015775447,10.3236639221783,10.2388805984017,10.1522142859423,10.1380124405366,10.2985384204573,10.1545905390308,10.3679353160106,10.174566784022,10.075533222093,10.3688840844058
"1296","evm.model.Contig950.17",10.2481457126554,11.186168436073,11.3564840701616,10.6936258990447,10.5837936198551,11.2141417884846,11.0915495809432,11.3179520907888,11.5321613314238,10.8065682960244,11.2704455346548,10.6717025348401,10.6968509622009,10.1931080494122,10.2916091516125,11.383141752046,11.2219507037399,11.7828667490396,11.229571464711,10.9334501470112,10.8361700032285,11.2929671997644,10.2059900031862,11.1321727555925,11.2427635709449,10.8963657308006,11.6913829548364
"1297","evm.model.Contig950.14",10.0963339234833,10.1590048415608,10.2357189846268,10.1013251646866,10.202933704038,10.1441035767705,10.1438999235888,10.1695443655265,10.2171505435762,10.1665439889665,10.3072573451803,10.1142866056495,10.1552402799125,10.0212124391852,10.2242272759717,10.3343939015678,10.1561733692136,10.1414633746413,10.2038974357769,10.1342963457616,10.1712176765448,10.17629530591,10.0667230040654,10.1014533048968,10.1372297283523,10.1335696146147,9.89849420418365
"1298","evm.model.Contig950.13",10.0053375432571,10.0067159151703,10.025223465721,10.4278992133236,10.1820339438538,9.9077662733747,9.99398725258521,9.91574004726714,10.103314818801,10.0739342937468,10.2611368079488,10.4510991673349,10.0484850176221,10.1568972935022,10.0352190770411,9.93204017604874,10.0585004251202,10.0307209743255,10.230302729822,10.0902732146422,10.3015711285272,9.96058887926735,10.015193769315,10.0940148269153,9.76704203585551,10.3553640094697,10.0548264049336
"1299","evm.model.Contig156517.1",9.95435488279196,10.2134731678739,10.1404492408202,9.98402237584916,10.0730911651138,9.92209286141759,9.88859225344721,10.2702291467251,9.48935821745141,9.8735403473988,9.76657485715485,9.92939826840415,10.0725449550843,9.91259209144396,9.75234394848022,10.1916232031368,9.48935821745141,10.250598782582,10.0578194157852,9.8765887787324,10.2224983170215,10.0966729975948,9.74215497029785,9.99760749590923,10.29242616514,10.0673284667527,9.97654016487532
"1300","evm.model.Contig81.190",9.48935821745141,10.0402393686627,10.114630967128,10.2600613756238,10.0575850790068,10.0990861698884,9.99103979151141,10.1695443655265,10.2127904198288,9.80334919567498,10.123681471205,10.0401791830075,9.48935821745141,9.82153019372855,9.79452754442029,10.251918111716,10.0936817503603,10.1983000783617,10.1044755348261,10.1790998396471,10.1046938530328,10.2153241225131,9.48935821745141,10.0834353328273,10.1478284461313,9.90816021066268,10.1109019424185
"1301","evm.model.Contig81.191",10.0053375432571,9.99045342800979,10.2443910075227,10.2092225750489,10.0931143152103,10.2645308198702,10.2255619933994,10.1714496746133,10.1995361177828,10.2112008352873,10.5309325551081,10.2041350371433,10.1687253782458,10.011646741866,10.027063707312,10.1191063126815,10.1004617917061,10.428765713264,10.3510944088764,9.9031490520302,10.3187493984475,10.0789244244373,9.99492195142405,10.0803758578805,10.2021615836923,10.3418995340147,10.2965901576976
"1302","evm.model.Contig81.192",9.48935821745141,9.90590923496911,9.48935821745141,9.86999299252416,9.87129065513627,9.73776430466992,10.0141375550779,10.2451439502132,10.2127904198288,9.48935821745141,9.48935821745141,9.48935821745141,9.48935821745141,9.48935821745141,9.48935821745141,10.1583224438665,10.0536348269105,10.0101980733338,9.48935821745141,9.48935821745141,9.48935821745141,10.2904798448355,9.48935821745141,10.3184748408539,10.1603110754555,10.0198170294654,10.2351774676684
"1303","evm.model.Contig284.100.1",10.8700657865179,11.0289318685958,11.2376366118734,11.1546401439814,10.9529788208475,11.0155476136176,10.8846674763412,11.1037075003946,11.1431933196245,11.148144978137,11.1989601491743,11.0689041059313,11.2215410727269,10.8717864595923,11.0422590292877,11.2851032442809,11.0076979263784,11.1902330720675,11.0942840698691,11.3541596059459,11.2861462681941,11.346735653482,10.5516756112883,11.1303269259059,11.1212046612716,10.9707714301267,11.2340607779548
"1304","evm.model.Contig1423.12",10.1707729607927,9.96205642018375,10.1587094027649,10.2279630502528,9.83818196598136,10.2029020516091,10.0574056177357,10.0966940858514,10.0340182799288,9.48935821745141,9.85452778040885,9.48935821745141,10.263802709979,10.2121940596034,10.2002164788351,10.2335393256356,10.1703443227962,9.96639245482824,9.48935821745141,9.48935821745141,10.1663479771101,10.0440303863762,9.98733717386348,10.1469542007578,10.2211864885689,10.1390711651687,9.96851662256926
"1305","evm.model.Contig74.62",9.48935821745141,10.2318847024676,10.7315266867016,10.472349102443,9.85096072087794,9.95917925247153,9.79996505340999,10.2348515888769,10.5447813314273,9.99045891860885,10.2528031986716,9.85057473886758,9.82450829113602,9.7325436231885,9.48935821745141,9.94926388656691,9.48935821745141,9.93797953011668,10.3097899364232,9.92502926058153,9.93881144745781,10.3221989994452,9.86731711956986,9.93007900413777,10.1904784904861,9.90816021066268,10.0196341954979
"1306","evm.model.Contig74.66",10.1097712711154,10.6818536925309,11.4350758740001,10.7133871096095,10.8892485284727,10.6927479566535,11.1629543327094,11.2966492829777,11.0715290774527,9.48935821745141,10.6666395615729,10.883159910543,10.7410113090268,10.5269141257872,10.7260123959292,10.576019954239,11.4927649962247,10.5842575543356,10.5022998407948,10.593384794213,10.5328676867202,10.9666107736728,10.8571600504478,10.8459078408902,11.0030904358041,10.8148529550175,10.4580919435547
"1307","evm.model.Contig74.64",11.3832766876141,11.4253811954829,11.33864042463,10.9314746510546,11.3709674095924,11.2479331099998,11.2947281841964,11.406599984946,11.5630394588745,11.186753645929,11.1566924273867,11.1735050517431,10.9573648760969,11.3126888564923,11.1981461322318,11.1772442885938,11.5348261969375,11.1881310528828,11.2219349029964,11.0450894152414,11.1233332712105,11.1347030624894,11.3226674757773,11.3329005497504,11.3579126242717,11.2585328734768,11.3150003708883
"1308","evm.model.Contig412.80",10.0802478853156,10.0427301807426,10.4813555435168,9.86167300711063,10.1604327752918,9.81766579303286,9.48935821745141,10.3940403332618,10.4732492073563,10.5196281404313,10.3432953848465,10.155049840865,9.83812849065163,10.3414615708911,9.89525844161545,9.92316364059053,10.1093797929768,9.48935821745141,10.4091995264532,10.1619485637279,10.4270669089784,10.2872313051325,10.3699952675805,9.97555049970006,9.48935821745141,10.2781404920939,10.0984453767215
"1309","evm.model.Contig412.81",10.1606774600584,10.4183916844358,10.4233185205527,9.48935821745141,9.97842642074667,9.48935821745141,10.0027240295142,10.5753448761662,10.0399001935626,10.554823758506,10.4308556968184,10.2294354011911,9.48935821745141,10.73007467433,10.2063007793599,9.96038528006984,9.48935821745141,9.48935821745141,9.84473413936997,9.48935821745141,10.3802148493054,9.99621590694922,10.5624812031625,10.0757550514191,10.0522138591311,10.1676098490225,9.48935821745141
"1310","evm.model.Contig412.84",11.1354370418061,11.0433207774345,10.7626189109085,10.7484452388719,10.6769052714237,10.5561140799504,10.9928704405423,11.1145765102697,10.7048658979163,11.0579634782043,10.572782777489,11.0821943186411,10.9336248796684,11.1597135603024,10.8970593464472,10.4976215473747,10.9623649693996,10.5298521809428,10.4931272321511,11.026990885342,10.6613180749719,10.7674322619052,10.8209617360926,11.3246754525627,11.1892872655594,11.0722521548662,10.4631250838552
"1311","evm.model.Contig1003.9",10.257004721888,10.1037876891386,10.2862120108643,10.3019449867747,9.48935821745141,9.85307910985498,10.4135564659462,10.327093145336,9.48935821745141,10.2112008352873,10.03531244371,9.48935821745141,9.48935821745141,10.3314003848095,10.3839182655929,9.48935821745141,10.3236723990181,9.48935821745141,9.48935821745141,10.2520155764272,9.48935821745141,10.4170581869433,10.263317457359,10.5992446455952,10.4171713136425,10.3459636675705,9.48935821745141
"1312","evm.model.Contig407.19",10.5483116897562,10.6185155287637,10.4533842596224,10.2113308860823,10.2467287686953,10.360650106376,10.3759610930169,10.5832219462861,10.4716945963052,10.3369180127824,10.4308556968184,10.4386384518008,10.326599828259,10.345733262043,10.3144656247688,10.5225759948594,10.4921204662132,10.4408517873258,10.6163896569244,10.3496699721251,10.2574777520185,10.4347513956639,10.3637500089215,10.405936573445,10.3878002384868,10.3725256414507,10.4166990677607
"1313","evm.model.Contig1003.3",10.8276661495732,10.7262916382594,10.6435269321521,10.7539874032411,10.6272514592102,10.6984679840633,10.7580641362999,10.8670510257097,10.74514191156,10.7615016672843,10.7696253131812,10.6801531585677,10.6494062322701,10.6973126251743,10.585486566375,10.7647821990583,10.7691825517734,10.8437563649747,10.7710510991067,10.7352930581729,10.7355748277499,10.6337487674424,10.7601689563942,10.6817043513054,10.7121994899072,10.8873581610557,10.7719428049652
"1314","evm.model.Contig1003.7",9.48935821745141,10.0067159151703,10.055376507615,9.48935821745141,9.48935821745141,9.48935821745141,10.2948471227308,10.2718702515612,9.48935821745141,10.2645576965243,9.86349606183493,9.8634856587084,10.0346361094182,9.48935821745141,9.48935821745141,10.2318439525214,9.83323386510691,9.97095945428882,9.48935821745141,10.1095465408243,9.48935821745141,9.99090583404604,10.0748492524578,10.3088306776837,10.0997261098235,9.99904340788156,9.48935821745141
"1315","evm.model.Contig1003.6",10.1545413028763,10.4665519092095,10.4401555484552,10.2361285857452,10.3523651476177,10.2869990545325,10.2430564541301,10.197546686108,10.3404105356678,10.2132533492219,10.3169098853408,10.2252841096985,10.4553227635224,10.1752594040754,10.4270397284988,10.4939978373446,10.2824384476946,10.5169692064365,10.1763932086019,10.348192066755,10.2269695212328,10.3049221262147,10.1138117892969,10.3311435965763,10.2117418178006,10.2114173792947,10.337273368654
"1316","evm.model.Contig370.8",11.4318690622957,11.4931168532727,11.5660040435042,10.9286668572045,11.3603701676167,11.7903832636014,11.6229443999149,11.532457777093,11.4328676567408,11.6330670727485,11.5222079273548,11.3600213981474,11.06496248047,11.5236668290244,11.4194241950203,11.5133251392863,11.569671781327,11.571758204514,11.2288099834222,11.5268909256278,11.5228982816535,11.4472364365439,11.5622165421616,11.599572710449,11.6873610361738,11.6398133154954,11.8034680145485
"1317","evm.model.Contig140.57",10.1315051770118,10.5432932651512,10.4897814404438,10.5412181446762,10.3737732585745,10.4886800371386,10.599879189158,10.4724799489471,10.5674025368611,10.0421297943277,10.4489134767066,10.4784808115364,10.1055566772786,10.2139022243877,10.3532711475634,10.5671427296254,10.5836529646779,10.6400106913172,10.4091995264532,10.2603971540258,10.4016349491191,10.5349911192023,10.092321012881,10.3953999486846,10.5771445297076,10.502615737143,10.7637855014425
"1318","evm.model.Contig370.3",10.7660536278261,10.8012767313362,10.872063497729,10.7539874032411,10.7849152788154,10.4061153101755,10.821296387251,10.9156884895007,10.738150756512,10.8978849432387,10.6843543557901,10.0258104375785,10.6933713604582,10.5703493749977,10.6930202017448,10.6042950293783,10.9074511155665,10.4697986412445,10.9332412188137,9.48935821745141,10.6691753302244,10.4347513956639,10.3273753753103,11.0163839562205,10.7826193950769,10.6887905265204,9.48935821745141
"1319","evm.model.Contig429.43",11.2959880522108,11.3238386349721,11.4112089216434,11.6864472396597,11.7872899591669,11.0660387124138,11.253509082264,11.2600995617238,11.4662144893833,11.272047258285,11.5886830666487,11.7184979861719,11.5959243199473,11.2357035842446,11.1974405153124,11.3361953356365,11.49693005264,11.5083907831083,11.5596357479681,11.4851190729616,11.5311114318383,11.519285717439,11.3970452086946,11.2442847566979,11.3783189949861,11.4516347580316,11.3819614415657
"1320","evm.model.Contig429.48",10.2743954793618,10.2300658862055,10.093130715804,9.90155928771501,9.48935821745141,9.95917925247153,10.2333925304825,10.2030053076796,9.96770451841004,10.3334624988156,9.48935821745141,10.1710801786123,10.162019036411,10.3667442816293,10.3581907348993,10.3402613937912,9.91985142633,9.48935821745141,9.48935821745141,10.2961471799846,10.2867160616957,10.2025705290709,10.3295636628767,10.5579282790944,10.3255644479096,10.2751739731936,9.88228945310689
"1321","evm.model.Contig1555.1",10.0755661950375,10.0250395662974,9.83206705345418,9.97769998180701,9.73631349699178,9.86139607359542,9.94770957387779,10.0280212808962,9.80332583658973,9.48935821745141,9.92855741696926,10.0228880752535,10.0484850176221,9.98434677688967,10.0352190770411,9.67425872142216,9.8999547251643,9.88597400577974,9.89667955173589,9.86613393926945,10.0517795172139,10.0092442892569,9.98733717386348,9.9258935199707,9.84747994600174,9.97238958295017,9.92313234206846
"1322","evm.model.Contig1555.8",12.1330285815839,12.3389801893459,12.1709628749962,12.0332249285942,12.1574363715302,12.082764794162,12.0085935429735,12.168819466759,12.1431506293263,12.135854777731,12.3574320738648,12.3474895579027,12.0975834531499,12.0740678071213,12.0475207571204,12.1097972206401,12.3095371433366,12.2552906292905,12.3602195395061,12.0279465275691,12.3073008036458,12.2823318440189,12.1281943583414,12.0650192509988,12.2331335102665,12.1984876764876,12.2236810772232
"1323","evm.model.Contig58.77",11.0454194485293,11.1578658015691,10.8361025421511,10.8972956109117,10.9297382282782,11.0538280317342,10.8874606346271,11.1419761132115,11.1632296745658,10.9873155962036,11.2938503640761,10.9065866231769,10.8229397168598,10.7245341684422,10.5665197182569,11.0839962484846,11.0422428802858,11.0979979186302,11.2633508985932,10.8055804454915,10.8717098963373,10.826847749703,11.0392836046661,10.7301528624558,10.925986762104,10.9396000112242,11.4102577406098
"1324","evm.model.Contig58.75",10.5700880739443,10.6850197477654,10.6910450539431,10.2869941224307,10.6187193211818,10.9081422982306,10.9962454158531,10.4609806229489,10.4886423696615,10.6858799721804,10.5978265504727,10.534990977201,10.267651263412,10.6867882580365,10.7227619183405,10.5913519975853,10.7672356996933,10.4906234254225,10.1352716717843,10.6617887666068,10.5683849961276,10.6550529990662,10.8152316440037,10.6907545060137,10.8800068289536,10.7086897118422,10.8442899760248
"1325","evm.model.Contig405.18",10.2726754227574,9.89918114613544,10.1302547894425,9.98715230587255,10.2505745933407,10.2851532824786,10.2333925304825,10.1864910051048,10.3584970168546,10.0841386626642,10.1313084626352,10.2105502822725,10.3050446066726,10.2156060401252,10.1382304705143,10.2486125584866,10.2277844820875,10.2421561266338,10.3078574360674,10.023179257145,10.2284534002115,10.1347245376794,10.247594104967,10.1893168760888,10.2700526502128,10.3268096656877,10.3058249109044
"1326","evm.model.Contig82.188.1",10.2657534068992,10.3442286762442,10.4707057374326,10.4388464476255,10.3737732585745,10.360650106376,10.3727466629315,10.3670809142422,10.4794395784162,10.2413522926412,10.24011326817,10.4649002758097,10.3595213749907,10.4884298297297,10.5379676566909,10.3773497562181,10.3520153957083,10.2726277871727,10.2259730617136,10.4376168714873,10.2402098199445,10.3017371929226,10.3647943518702,10.423820248416,10.3400114070938,10.4460954372055,10.0196341954979
"1327","evm.model.Contig467.55.1",10.1787352460793,10.3026618654032,10.413048580975,10.4168048029187,10.2428615348289,10.2432896862821,10.2657160592951,10.3685230023881,10.4269616929696,10.2702414454628,10.1262346038884,10.2105502822725,10.1006006109066,10.3400323624101,10.2063007793599,10.3299633774205,10.2687349944277,10.1545443109187,10.2367461674584,10.2383919364224,10.1965822054776,10.4612574200977,10.2020770649845,10.3599093072837,10.5328943303433,10.3829032814143,10.1310936994007
"1328","evm.model.Contig1161.6",10.1545413028763,10.0501330325338,10.1039804809398,9.9378260011991,9.95965670225558,9.94271025087221,10.1022708969693,9.90946751858653,9.91759280198285,10.0866610167548,9.83588043914397,10.1911143223055,10.0880202608963,10.1321861192665,10.1199811706286,10.0457098478736,10.1763216997836,9.91538576124672,9.48935821745141,9.86965156558255,10.1397157861878,10.1053446843164,10.0699878824474,10.213212808918,10.104264475129,10.0610934859997,9.48935821745141
"1329","evm.model.Contig631.45.1",12.5674656956852,12.7178174772192,12.993061963271,12.9100575075871,12.8627162092492,12.71452272563,12.8693309443405,12.84663272015,12.6555028959266,12.5008765664703,12.5810655624522,12.802286172481,12.8585348476856,12.6567413533101,12.6565793561205,12.752965026129,13.0165634470083,12.6422253709023,12.7414977636083,12.7692505569132,12.638537750342,12.9344111568937,12.4379755706635,13.1188921046003,12.8128631215481,12.6712294953729,12.423001031986
"1330","evm.model.Contig829.7",11.2910888863421,11.4204403459097,11.2620470001246,10.9518492082004,11.2915012027813,11.2821575914198,11.0656854405099,11.332139831239,11.305448697808,11.0725496375042,11.1839796186855,11.044417297566,11.1226366144139,11.218043166177,11.0078944604402,11.4196721585005,11.2476262338266,11.3950755561916,11.3098326106182,11.0189354217956,11.108412881211,11.1218209220858,11.3206161373507,11.1559087322089,11.1640408174665,11.2038200222028,11.5122424551052
"1331","evm.model.Contig829.6",10.3693830573988,10.2741639219433,10.3114955710394,9.48935821745141,10.3199655533183,10.2997900504328,10.3262901191396,10.3842141371993,10.2592829855473,10.4061468041733,9.48935821745141,10.3491433422111,9.98761468346376,10.4018842196912,10.312732297997,10.1468196237249,10.3284702194366,10.1814648732972,10.2194262770244,10.1696286508746,9.93629941087047,10.3190873561257,10.2994680487699,10.4494874598897,10.1065203998175,10.2766587658827,9.97388096187748
"1332","evm.model.Contig829.9",10.4914338528583,10.745313885865,10.5916573763036,10.5549164156216,10.4392574235571,10.4248402328942,10.6551255808398,10.7206806572636,10.7703719817812,10.452187151183,10.4962877845578,10.5881383796376,10.5481182401837,10.4317422002887,10.4389536619418,10.6754674383531,10.5634327464634,10.5998774537532,10.6570848936193,10.4776614912081,10.4132932961675,10.7192634354784,10.4920297410768,10.6151195100027,10.8104313954312,10.7005974977977,10.4939276229952
"1333","evm.model.Contig829.8",10.1097712711154,10.1446263849976,10.1684483500258,10.1307228073436,10.1669907394176,10.2008173774308,10.0548029599112,10.1695443655265,10.1721935204147,10.1184804513387,10.1262346038884,10.0940912046412,10.166497843243,10.0982574460645,10.1082844694281,10.1621099790352,10.0868202728633,10.2220442074853,10.0549484352234,10.1790998396471,10.0974321114702,10.1074924730732,10.1062275886475,10.0695335862907,10.0596068963218,10.2631830980284,10.0726869283962
