"","Gene","S1","S19","S20","S21","S2","S11","S12","S13","S14","S24","S33","S34","S35","S18"
"6547","rna-XM_069248373.1",12.7931852315094,12.8219012834335,12.8384516743522,12.8714431462365,12.8745087703098,12.7187872496725,12.72546640565,12.8176443895689,12.8729284860831,12.6610889589281,12.8330898575677,12.7653446514709,12.8077662145582,12.9258285525935
"6548","rna-XM_069268826.1",12.3781925394696,12.4444922457878,12.4205039971058,12.2248760466886,12.4495511407779,12.3823573291696,12.4502216007135,12.4405141879056,12.2248760466886,12.4406609600408,12.5333400831995,12.2248760466886,12.4362740109108,12.4988196427631
"6549","rna-XM_069269274.1",12.7223382576584,12.7586591912127,12.7837049571669,12.7822243333758,12.9027268250714,12.8217706543887,12.8239010575082,12.7933203578643,12.7184802117289,12.7647484653394,12.7836677417296,12.7844755843288,12.8120122528468,12.7667943558251
"6550","rna-XM_069249520.1",13.1725824531628,12.7435520880707,12.7280609148711,12.8558023269553,13.1893905492157,12.9525944875101,12.9606501833902,12.8367593677647,12.9932868116814,12.5583534537247,12.8857761253379,12.9213087921798,13.0666259405829,12.4275304811085
"6551","rna-XM_069267129.1",12.6122149685404,12.605675514769,12.6568039129328,12.4811565468299,12.3949937563017,12.4812130381092,12.6020651997967,12.5599619340619,12.5844468035698,12.5967984182444,12.5931517614317,12.6098888728732,12.5855613892338,12.5696998517309
"6552","rna-XM_069270679.1",12.3236816903901,12.3087034809372,12.3063137474285,12.3906777836849,12.386121326733,12.3777514924854,12.3056342026717,12.383969813489,12.3368659409392,12.3323477286379,12.3697336963725,12.3969474646424,12.3547805957805,12.2248760466886
"6553","rna-XM_069266567.1",12.3879931908026,12.5017232560317,12.2248760466886,12.4654076567379,12.4673442029287,12.4164644197666,12.5095932571021,12.5419438518541,12.2248760466886,12.5248418842691,12.2248760466886,12.4967038725238,12.4497257041973,12.2248760466886
"6554","rna-XM_069264166.1",12.6859621723525,12.622404765676,12.4214408206978,12.4895998282231,12.5785540895044,12.5569452383034,12.5405185899828,12.6737303136621,12.5850630248381,12.5219951045041,12.3435725651535,12.5435338983006,12.5136127964311,12.2248760466886
"6555","rna-XM_069263733.1",12.6897325748638,12.7377147447553,12.775602191675,12.6920484879297,12.6630587108236,12.6115093691567,12.7426181386414,12.7992432370141,12.8507899448209,12.7565507008059,12.7781146844617,12.7999087691972,12.7088263476117,12.8417916053451
"6556","rna-XM_069267819.1",12.2248760466886,12.5017232560317,12.7323486363663,12.2248760466886,12.2248760466886,12.2248760466886,12.6049042345392,12.7387311997398,12.2248760466886,12.8501817933003,12.6537281726597,12.2248760466886,12.4672978342196,12.2248760466886
"6557","rna-XM_069268498.1",12.2248760466886,12.2248760466886,12.3954087389183,12.2248760466886,12.665260344737,12.5438575470733,12.5711306019474,12.2248760466886,12.5769662977055,12.2248760466886,12.5521920024187,12.2248760466886,12.2248760466886,12.2248760466886
"6558","rna-XM_069273587.1",12.8257014599363,12.7682239913791,12.7157007479835,12.2248760466886,12.7408799105169,12.8597505126504,12.8920940660308,12.8249706957978,12.7117544324415,12.7724365744961,12.7464653393041,12.7836921655283,12.8018327013201,12.7333756561999
"6559","rna-XM_069266919.1",12.6550777005208,12.6543678712606,12.7262631032966,12.5759215699382,12.6415455693822,12.5408743225235,12.5300918972525,12.6821597413766,12.671166494926,12.4667362464962,12.4899912079114,12.7408119531655,12.702410661828,12.8574103640985
"6560","rna-XM_069271325.1",12.7474870144244,12.7513663187318,12.82548230233,12.7539475641807,12.8525499058099,12.881913347192,12.9523897328782,12.8701486551004,12.858032480029,12.8184797882503,12.8207873265934,12.9332981248594,12.8952235238021,12.8070348836516
"6561","rna-XM_069272916.1",12.2248760466886,12.4532819296797,12.5344286002574,12.8323227868189,13.1361519577181,12.4036081511435,12.4923721848423,12.5706656715237,12.2248760466886,12.7344272162387,12.2248760466886,12.6493193746561,12.2248760466886,12.468546317158
"6562","rna-XM_069264101.1",12.7666516449369,12.655374570844,12.5980648094459,12.7401338880288,12.6403815470206,12.7570565646617,12.7798626123488,12.692153741812,12.7049308303729,12.7215048135395,12.7576739066011,12.6857774502974,12.6959043867091,12.6407750925471
"6563","rna-XR_011205880.1",12.9376770779986,12.7529960486105,12.6860459275835,12.8409002636785,12.6455935873446,12.7934642172255,12.7806266941736,12.8322036561962,12.6975397192517,12.8313026367727,12.7068498980969,12.7769859987691,12.7839767450362,12.8066689115044
"6564","rna-XM_069258860.1",12.5746857258703,12.4414824682175,12.585645782152,12.5779946353015,12.5305649412673,12.532518928898,12.5293838952166,12.5821758918975,12.6372234649791,12.5154864561397,12.5857342474,12.5449288947915,12.3997874738754,12.6139422923767
"6565","rna-XM_069275322.1",12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.4043886609632,12.5990675038347,12.4458100656362,12.2248760466886,12.3963948466843,12.4022712488189
"6566","rna-XM_069256654.1",12.9582899241013,13.0205482735905,12.8054535498723,12.829961122277,12.8277680695115,12.8182612719714,12.9233925447745,12.8216523345211,12.8497480147263,12.9526409174092,12.8153641663748,12.8518262482415,12.795499048224,12.8736087801878
"6567","rna-XM_069278071.1",12.473865207251,12.2248760466886,12.4147854351968,12.2248760466886,12.2248760466886,12.3777514924854,12.2248760466886,12.5214546221644,12.3744993491819,12.2248760466886,12.4310452513301,12.3621711136842,12.465680032401,12.2248760466886
"6568","rna-XM_069272504.1",12.4436276326519,12.4086732835035,12.4557991542447,12.4192557692919,12.2248760466886,12.4755928652503,12.7619741193736,12.5038205187253,12.7565729553679,12.5473567521528,12.4749951759463,12.5658103771504,12.2248760466886,12.520205085855
"6569","rna-XM_069275992.1",12.9720688651716,13.0102354199576,13.0377882578297,13.0193026291358,12.9579269366944,12.9541651824947,13.0106084277566,13.0514191825419,13.1009716473492,12.898298639589,13.1106530139229,13.0139032922657,13.1009132369731,13.1010974506767
"6570","rna-XM_069270218.1",12.8181125987183,13.0008521431589,12.950004295839,13.0089310346078,12.9781649813399,12.7526523031827,13.1112385322913,12.9184515353318,13.0084278270729,12.7818905175874,13.3265792028849,13.3040241297508,13.3091059944183,13.2287000303766
"6571","rna-XM_069251276.1",12.3767406166076,12.4725714884504,12.4643788584939,12.4821085238591,12.432578408373,12.4009236528757,12.4858249248689,12.4551199995254,12.4855155215934,12.5652764695449,12.5112494457981,12.4925655431191,12.4178838265961,12.4824454936492
"6572","rna-XM_069267395.1",12.7449873534589,12.6218587563347,12.7670405961207,12.6491858591547,12.8068096615071,12.4982412235482,12.7351620292642,12.6228307690822,12.5354018635059,12.5933680109567,12.2248760466886,12.6069956391923,12.6926160976731,12.7888080136042
"6573","rna-XM_069267381.1",12.8755545320301,12.7818647856048,12.8026655916894,12.8941753474157,12.8277680695115,12.8408828866814,12.7941962723178,12.7570782175414,12.8131574037631,12.8600510151062,12.8089300145238,12.7910887125475,12.8064531663774,12.8393778870687
"6574","rna-XM_069277596.1",12.3920169357059,12.5935026798876,12.7086506681174,12.5921721528236,12.5812926280521,12.2248760466886,12.2248760466886,12.4896238502279,12.2248760466886,12.4284574829994,12.2248760466886,12.2248760466886,12.6447072649913,12.2248760466886
"6575","gene-LOC138313817",12.6661162334502,12.626745463365,12.8311187367584,12.7176808637104,12.6075801469653,12.6258771693051,12.6032034286795,12.6600775392848,12.8466110995327,12.6091089227851,12.725235820989,12.8025650271744,12.7088263476117,12.778880467596
"6576","rna-XM_069268191.1",12.7710355192501,12.8626278617954,12.9276976661018,13.0237023483793,12.9862197029455,12.6470470107439,12.8703236403048,12.7600722558689,12.906444658993,12.9131422288256,12.866124154889,12.975209625559,12.8909695357802,12.7918259397196
"6577","rna-XM_069281071.1",12.2248760466886,12.5620747179659,12.4748692234502,12.8090702840268,12.567376636968,12.2248760466886,12.3903119688144,12.4186274880658,12.4152626004225,12.4120799324979,12.6145401432161,12.6184379882444,12.2248760466886,12.4489861965368
"6578","rna-XM_069264330.1",12.9723529926447,12.7959138792541,13.1048401622804,13.2210902050266,13.1315971993561,13.0799822303842,12.9329056920269,12.6660472325753,12.8965454978387,12.9449852610664,12.7665701831445,12.8244615328792,13.0692678521359,12.8530381652245
"6579","rna-XM_069261362.1",12.8026190117738,13.1464769962224,12.4605180642452,12.9050631732336,12.5265519520909,13.0427256992899,12.460554375517,13.1829607524666,12.8310270499868,12.6945517190383,13.1616491687626,13.1827571352431,13.2369507778163,13.3985159405689
"6580","rna-XM_069247871.1",12.5930445607259,12.5684682145711,12.5774631859887,12.526661976267,12.6138685172746,12.5569452383034,12.4995492914396,12.5665436919998,12.5332461239289,12.2248760466886,12.4817693209723,12.6116141801981,12.6662729463273,12.5838601450032
"6581","rna-XM_069267336.1",12.2248760466886,12.4246601886223,12.6836825406864,12.6971881135919,12.5873771853355,12.635169379483,12.5065414326873,12.6558947620319,12.6555666252627,12.6007601295814,12.6159961605676,12.5007794158914,12.5108977330831,12.6397359634814
"6582","rna-XM_069262041.1",12.9337775477929,12.9205058766786,12.9739484441546,12.9718574718088,13.0160719834614,12.7192609894175,12.9137377779899,12.9081617178958,12.9720988191971,12.799947825244,13.1271167903226,13.0588184341182,13.0272321302894,12.9497062751812
"6583","rna-XM_069245813.1",12.4918376395166,12.5337536190399,12.5211428646291,12.4278851131404,12.5191886851644,12.5749724339451,12.6054694420954,12.5193950200943,12.2248760466886,12.557078942607,12.5769462282832,12.4290842299181,12.5855613892338,12.4694383916544
"6584","rna-XM_069272246.1",12.2248760466886,12.2248760466886,12.2248760466886,12.5639301286442,12.4683500097211,12.3664206580511,12.3822451985653,12.2248760466886,12.48891330013,12.3101612722846,12.3687389263718,12.4095070484271,12.3869994628918,12.3136155458116
"6585","rna-XM_069277391.1",12.5117535418973,12.2248760466886,12.4959720658089,12.7283205004085,12.7223660565086,12.7202070569,12.6636014119597,12.4896238502279,12.7338149789451,12.8071490850593,12.6781325175332,12.5095378343945,12.8200879715166,12.6605294067461
"6586","rna-XM_069254603.1",12.8159254455177,12.8715644940411,12.8346502001663,12.8401257270826,12.7947680000517,12.8314064385533,12.8117767859277,12.8661531195742,12.8321030623432,12.901661287313,12.906248260782,12.8601002662256,12.6979475540051,12.732531879051
"6587","rna-XM_069260645.1",12.5664176010212,12.5614285646928,12.5599432922068,12.4849433272606,12.5709091276522,12.2248760466886,12.508833415351,12.447937622785,12.5296188203125,12.4950082728765,12.5469201844936,12.5531723923032,12.4783307775641,12.3785289675482
"6588","rna-XM_069261351.1",12.7310090672968,12.2248760466886,12.2248760466886,12.9591521692422,12.2248760466886,12.6558709307108,12.6581981542412,12.2248760466886,12.2248760466886,12.9540490831881,12.5877012388577,12.6058320489877,12.2248760466886,12.2248760466886
"6589","rna-XM_069246282.1",12.7031426963514,12.7452073645563,12.4813844130518,12.6987187491985,12.7600730299413,12.5695279131879,12.7258920144465,12.2248760466886,12.6746118741904,12.7385236007993,12.7033208681914,12.7145487291585,12.7328943937985,12.5089514746421
"6590","rna-XM_069260651.1",12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.4492584638215,12.5629698165364,12.4768184731063,12.3889912111819,12.2248760466886,12.2248760466886,12.4020129571449,12.3921375387465
"6591","gene-LOC138304888",12.4223717105229,12.4321891323453,12.3447305423587,12.5484926497977,12.5329472749193,12.5540825906272,12.3567248922952,12.2248760466886,12.4545920073086,12.496578775436,12.4767059716129,12.5321423004852,12.5229182403001,12.5127522184271
"6592","rna-XM_069262281.1",12.67590981678,12.6638355696959,12.6413893216247,12.6140100466478,12.6814239294459,12.5646910296831,12.608842813111,12.7065348987761,12.5801027062917,12.5198417331721,12.5809682143591,12.6029070407995,12.5887793313808,12.7252999782914
"6593","rna-XM_069261214.1",12.2248760466886,12.6305045021091,12.2248760466886,12.6422780025808,12.2248760466886,12.2248760466886,12.2248760466886,12.7671138507768,12.7885298210955,12.6615718529001,12.7291649709597,12.622363135795,12.2248760466886,12.6105936987838
"6594","rna-XM_069274816.1",12.8391819971026,12.8532172465784,12.8340631277752,12.6982091068657,12.801029519719,12.8920105167739,12.5667481680417,12.839346575244,12.9039048508288,12.553870682461,12.8372086264904,12.6150413645793,12.9738990627987,12.8543868947649
"6595","rna-XM_069285588.1",13.0015575118671,13.0546603533224,12.9918327845586,12.8024818230117,12.9002774054585,12.9279256937304,12.8686918403318,13.0346031814962,12.9628567356138,12.8783663082832,12.9113145844276,12.9507338369008,12.9630318884352,13.0580909075252
"6596","rna-XM_069270862.1",12.2248760466886,12.4257531440403,12.5701411453113,12.3921499642482,12.2248760466886,12.2248760466886,12.2248760466886,12.5827414935276,12.5965731689915,12.3928489658448,12.6861759147426,12.617309126838,12.2248760466886,12.2248760466886
"6597","gene-LOC138306010",12.7981111814544,12.8003929841431,12.6720775342556,12.6183522335274,12.6237188517462,12.6299694270136,12.7032384854031,12.8367593677647,12.7751857420946,12.6758109946873,12.7475436350009,12.7399589533811,12.8041477856085,12.8455644899596
"6598","rna-XM_069249150.1",12.6347573643005,12.633167791297,12.4493516732454,12.7391992137559,12.8197993837091,12.833314234405,12.7756402876854,12.2248760466886,12.5346849758282,12.6220937789086,12.4806528841291,12.4950562356873,12.6766585423171,12.4059245217546
"6599","rna-XM_069275789.1",12.4573452655327,12.6124559679026,12.7226472199649,12.8315366462625,13.0237095644937,12.6470470107439,12.659678630672,12.6348133831955,12.7117544324415,12.6273775165597,12.7470047775619,12.7221364864947,12.9122328113592,12.7800354629774
"6600","rna-XM_069284287.1",12.4756329619385,12.4863061127893,12.5260428547355,12.2248760466886,12.572311877474,12.2248760466886,12.654224511476,12.5538621856684,12.3714789699335,12.4762349483359,12.2248760466886,12.2248760466886,12.2248760466886,12.4747233229175
"6601","rna-XM_069254256.1",12.3564097903694,12.2248760466886,12.3986126959933,12.3684842992042,12.5737088783289,12.4296711763764,12.2248760466886,12.5451239784864,12.2248760466886,12.2248760466886,12.2248760466886,12.5435338983006,12.4074574380166,12.2248760466886
"6602","rna-XM_069258915.1",12.538189216738,12.5323388477174,12.5260428547355,12.4830569537574,12.4848484241599,12.4669155285595,12.5042304056489,12.5328620249617,12.5500860637744,12.4779233080912,12.5112494457981,12.5180314204481,12.5053877404953,12.527471956114
"6603","rna-XM_069262295.1",12.8078317815819,12.8037283841678,12.8131248709224,12.8049617339949,12.8715778107268,12.7249095010887,12.7173071650812,12.8489474060209,12.8090664811312,12.7261298500345,12.7523675085965,12.8334891165847,12.7917981674169,13.0100855987633
"6604","rna-XM_069280994.1",12.486829851625,12.6180149244515,12.5841260301634,12.5330596140735,12.512483100687,12.5490110668464,12.6049042345392,12.6025279333058,12.5628135634765,12.6194247002035,12.5923781701166,12.6746196140686,12.5504131701981,12.6323858351102
"6605","rna-XM_069284297.1",12.4223717105229,12.2248760466886,12.4233011176541,12.2248760466886,12.2248760466886,12.3697488110705,12.4695662539563,12.4979340143587,12.2248760466886,12.529061393227,12.493741122855,12.2248760466886,12.3562814008541,12.4380189864809
"6606","rna-XM_069286531.1",12.5237956552699,12.4268401469088,12.4435529511978,12.564647445493,12.2248760466886,12.6328666883066,12.7005525511404,12.8383777270969,12.6998622421116,12.9926082650058,12.6167220911274,12.5703478752631,12.6560779724169,12.5165027848405
"6607","rna-XM_069264552.1",12.6797663466936,12.2248760466886,12.8152540122721,12.4830569537574,12.2248760466886,12.2248760466886,12.4225634536219,12.5288854767422,12.2248760466886,12.2248760466886,12.2248760466886,12.6575813270659,12.639135282786,12.2248760466886
"6608","rna-XM_069271853.1",12.6859621723525,12.7566438735067,12.7916862544445,12.6815896620244,12.7720405062723,12.6425631263177,12.7454876894948,12.6459685767962,12.7639363173598,12.8302736409782,12.6583301621908,12.7575731032069,12.7147619485427,12.6803473311659
"6609","rna-XM_069261842.1",12.7374120718817,12.6326365617995,12.6530037901351,12.8082510131357,12.7427398195842,12.7009146977679,12.515599583204,12.6808394777932,12.6819045847383,12.681378413232,12.7100614671241,12.2248760466886,12.6714968915015,12.6831733698129
"6610","rna-XM_069286341.1",12.83425220682,12.7745038083423,12.7798311152826,12.8848951826165,12.8265798764728,12.8927008565601,12.8374964863494,12.7726061204776,12.816482336593,12.8668635395174,12.8310193591597,12.7937883003735,12.8748246550494,12.7754002332542
"6611","rna-XM_069279168.1",12.2248760466886,12.4145385607251,12.2248760466886,12.2248760466886,12.4061464326637,12.5729409111598,12.5565096734143,12.2248760466886,12.2248760466886,12.5493248959694,12.6174466465335,12.2248760466886,12.4063816750353,12.5050985114988
"6612","rna-XM_069261874.1",12.455435984695,12.5266124285076,12.7064020731133,12.6006752289891,12.6602905329029,12.422577576229,12.4623843604182,12.5641653682757,12.5332461239289,12.590484214645,12.6030613717488,12.519549056769,12.5248741977008,12.5296177461951
"6613","rna-XM_069282970.1",12.4747506634624,12.577837370757,12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.5170816195879,12.5538621856684,12.4641064531804,12.4853841756894,12.5067220585424,12.2248760466886,12.2248760466886,12.4460494911952
"6614","rna-XM_069247010.1",12.9182507524409,12.6130155332992,12.6133698831876,13.0098259237073,12.6913620239921,12.7635924403537,12.7771795943662,12.8419222896797,12.2248760466886,12.8198801246492,12.7164193208445,12.6886425875946,12.7007927301914,12.7576416489479
"6615","rna-XM_069286240.1",12.865578140425,12.8771243565162,12.9675661085531,12.9181595813562,12.9304073169411,12.859386285224,12.8841794865986,12.9868213411846,12.7811142402757,12.9585355339076,12.8575968836587,12.8888495720241,12.8044777170997,12.884279201851
"6616","rna-XM_069280284.1",12.665124513103,12.7065307404179,12.5738217443076,12.8196125745058,12.6954815767567,12.6520335449772,12.6910255106841,12.6737303136621,12.5813493889379,12.6905046976044,12.7198515171808,12.7352408956897,12.6442458390977,12.6515289807666
"6617","rna-XM_069273291.1",12.9334766242613,12.8033587839842,12.7197347360728,12.7082962420024,12.7939276541604,12.9009260863074,12.9290576847491,12.8590183914083,12.7747881260332,12.8064331846735,12.8139407600642,12.7825148713395,12.8636209204172,12.755630087458
"6618","rna-XM_069254299.1",12.4851389380779,12.6426113562799,12.4891271342572,12.8200141126551,12.2248760466886,12.2248760466886,12.6636014119597,12.4671731969902,12.5445729048803,12.4870130065399,12.5716465188108,12.5442321706424,12.2248760466886,12.5097157336339
"6619","rna-XM_069272193.1",12.6374200465792,12.6638355696959,12.7060262477806,12.6697914333101,12.6586208886713,12.6984458217004,12.7893356661695,12.6934410582409,12.6514454179062,12.7437985507715,12.7283256952195,12.6895935744805,12.6868032953445,12.6060820591296
"6620","rna-XM_069283001.1",12.2248760466886,12.6245811569216,12.2248760466886,12.2248760466886,12.2248760466886,12.8382451120792,12.2248760466886,12.2248760466886,12.2248760466886,12.491839227088,12.4755667514573,12.2248760466886,12.8080939898939,12.2248760466886
"6621","rna-XM_069275891.1",12.2248760466886,12.2248760466886,12.6793166682295,12.5639301286442,12.2248760466886,12.2248760466886,12.6577035030255,12.4680110722273,12.2248760466886,12.9031838564529,12.6049367874948,12.937548968193,12.5216070036939,12.2248760466886
"6622","rna-XM_069272183.1",12.7943259665838,12.992709325072,13.0371426198052,12.9109552961636,12.8189963027378,12.8680671962728,12.9804608931535,13.0010179198667,12.9061277386172,12.8642774026205,12.9957153950044,12.9797740086858,12.9402327749439,13.046316482976
"6623","rna-XM_069268441.1",12.5983726700002,12.5017232560317,12.5815784241288,12.7062963387217,12.7160333844255,12.676116743069,12.764342633545,12.6678673825188,12.6755912763385,12.6630172446994,12.7169930801637,12.6493193746561,12.774645969438,12.5289041903618
"6624","rna-XM_069277541.1",12.325901422183,12.2248760466886,12.2248760466886,12.2248760466886,12.441797095062,12.4442500854861,12.2248760466886,12.2248760466886,12.2248760466886,12.3651317335339,12.383907818967,12.2248760466886,12.4390324694486,12.2248760466886
"6625","rna-XM_069280892.1",12.6304597349178,12.4904510470409,12.2248760466886,12.2248760466886,12.2248760466886,12.5842981319208,12.6964939311803,12.5987643551928,12.5923754294586,12.6972298006021,12.6375489637051,12.6344483972965,12.6135449127423,12.4585066552434
"6626","rna-XM_069273525.1",12.7240849501451,12.6294341476894,12.6285318870419,12.5416423285593,12.2248760466886,12.6623687108315,12.7409709251993,12.5933196305786,12.5959764623775,12.6715884058218,12.6285068962857,12.6780455201338,12.7404092887765,12.621643161436
"6627","rna-XM_069249815.1",12.52157550061,12.557524811225,12.5019863271201,12.3189118879774,12.4895032352933,12.4409736656936,12.4915626658958,12.5833061844396,12.4996628877926,12.3173784858808,12.4275385564549,12.402078696547,12.5183029157991,12.505873384377
"6628","rna-XM_069263226.1",12.9963622895978,12.2248760466886,12.9458479379068,13.1301397033023,12.6990558030405,12.2248760466886,12.2248760466886,12.2248760466886,12.5310749755642,12.2248760466886,12.2248760466886,12.7633108794939,12.7877316670769,12.2248760466886
"6629","rna-XM_069285084.1",12.7730160551403,12.6919771420962,12.2248760466886,12.7620579201368,12.5461086011342,12.755739293929,12.7639486370829,12.5159295121495,12.5346849758282,12.740965176258,12.658983488922,12.5240551414526,12.5604240297572,12.2248760466886
"6630","rna-XM_069265171.1",12.5148116061316,12.5753638926639,12.4704287615986,12.5588649836643,12.7319482325908,12.4568900414284,12.5797300744208,12.5030915998193,12.2248760466886,12.557078942607,12.5935379352207,12.2248760466886,12.2248760466886,12.8055695369081
"6631","rna-XM_069248875.1",12.2248760466886,12.5266124285076,12.2248760466886,12.2248760466886,12.2248760466886,12.676636895912,12.960933233743,12.2248760466886,12.2248760466886,12.2248760466886,12.5865223546072,12.5393111728786,12.6520203945635,12.2248760466886
"6632","rna-XM_069284747.1",12.9045480036515,12.8092428480813,12.8094558802668,12.7562134191191,12.8257863675657,12.8975120020363,12.8933510988968,12.7418362208798,12.7635300024772,12.8309598435673,12.859794982031,12.8381279109905,12.8355895735423,12.8362596927492
"6633","rna-XM_069255846.1",12.5954222752417,12.7841682009101,12.2248760466886,12.4430014920534,12.2248760466886,12.6776753508867,12.5200230648796,12.6502518396684,12.4353224350794,12.6382479977255,12.6743700226756,12.2248760466886,12.5156322370103,12.5224040496992
"6634","rna-XM_069268111.1",12.4773882179775,12.6528532512205,12.5511038994345,12.4407452935846,12.2248760466886,12.4296711763764,12.4443788851477,12.2248760466886,12.5417797634113,12.5311490314181,12.531483239792,12.6403558085258,12.4851741352895,12.6560533739013
"6635","rna-XM_069256489.1",12.7301489500381,12.8215435465763,12.8200904498562,12.9015714876816,12.8104937415946,12.7441767183252,12.7027919158965,12.6777433979835,12.7663675091949,12.7822651787549,12.8619850151447,12.8601002662256,12.7437540080345,12.77228721817
"6636","rna-XM_069283949.1",12.4505915310811,12.3844198689203,12.4128403599515,12.3846528709827,12.460182070552,12.4736909756123,12.2248760466886,12.2248760466886,12.4696360979774,12.2248760466886,12.3892342998598,12.4509249601338,12.2248760466886,12.2248760466886
"6637","rna-XM_069270910.1",13.1166037684968,12.9470042616938,12.9017193471432,13.1219570181406,12.9334111471052,13.1107149616195,12.9654460726345,12.9338622663687,12.9840435326649,13.0549887041448,12.8113217143796,12.9688838010866,12.7551063844489,12.9888059962202
"6638","rna-XM_069264435.1",12.4720846857655,12.6272846746114,12.6832874183732,12.7186579504425,12.5709091276522,12.7635924403537,12.5141098499109,12.6750721117959,12.7273025380289,12.2248760466886,12.2248760466886,12.5470098784462,12.6320601244371,12.2248760466886
"6639","rna-XM_069271447.1",13.3590473440401,13.6366953765575,12.8314138566637,12.8707074884736,13.2527492971293,12.8659087006282,12.7674838310532,13.2649906202973,12.692858861104,13.1488716410898,12.8790121093379,13.0588184341182,12.6834474760339,13.7251684360099
"6640","rna-XM_069284339.1",12.701316258711,12.7149601890236,12.6895677126227,12.5881790615808,12.6113657384714,12.6514824466356,12.7698272952442,12.7002458242631,12.6686886112021,12.7533927730844,12.5687583414485,12.7505177734862,12.7760387602051,12.6500098364228
"6641","rna-XM_069273547.1",12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.55507827319,12.2248760466886,12.4559154402796,12.404436469599,12.2248760466886,12.4973605925046,12.3926909964927,12.2248760466886,12.5088441756554,12.5536034659651
"6642","rna-XM_069265855.1",12.5821448134354,12.5671992447827,12.60817929447,12.5660774719638,12.5933592163317,12.6459306419007,12.6054694420954,12.5849948356888,12.5995421338268,12.5460378437764,12.5777543661602,12.5939897753655,12.5860997453601,12.6020890742114
"6643","rna-XM_069267370.1",12.4684842205655,12.6107722866479,12.2248760466886,12.2248760466886,12.6524414040366,12.5548006217694,12.4403950657227,12.2248760466886,12.2248760466886,12.2248760466886,12.5833593138573,12.5497634484925,12.2248760466886,12.2248760466886
"6644","rna-XM_069271326.1",12.7690474327643,12.7096540198751,12.7579973022919,12.8681256234078,12.7875830020154,12.7696186283846,12.8092476473441,12.7328559734072,12.7719963341891,12.9131422288256,12.7077279777588,12.7825148713395,12.774645969438,12.6970414984573
"6645","rna-XM_069275065.1",12.2248760466886,12.2248760466886,12.6872229382278,12.5915097220106,12.2248760466886,12.6145474305004,12.5329073911237,12.5001563844124,12.5207291772637,12.742990663523,12.6683453422632,12.2248760466886,12.2248760466886,12.2248760466886
"6646","rna-XM_069254546.1",12.5539528263919,12.5887559131729,12.6546970035898,12.4242328553134,12.6243262330943,12.5117892032179,12.5080715085458,12.5110063296517,12.5581820254475,12.5910628297856,12.6196121375187,12.585463661753,12.5850222116367,12.6167104047873
"6647","rna-XM_069279652.1",13.0686479148333,13.1636788229163,13.0063582120193,13.1739662662723,13.0213681139214,13.1170209522012,13.1896152113602,13.0035232565218,13.0846757797348,13.3240137047146,13.2453220597459,13.1812292585696,13.0666259405829,12.9185831915747
"6648","rna-XR_011207522.1",12.4143657718824,12.3884896770292,12.2248760466886,12.3993237824849,12.4101548374304,12.2973352513542,12.3751911827782,12.3478029228935,12.2248760466886,12.3915730113932,12.3820920601999,12.2982831241312,12.2248760466886,12.4047150525698
"6649","rna-XM_069254561.1",12.6581169461451,12.6251233588022,12.685652899916,12.8287766250722,12.7951876847906,12.8564644224936,12.7706061088015,12.7273078768353,12.7063035756245,12.802839667707,12.657675819697,12.7373910764572,12.6194880540701,12.632915353391
"6650","rna-XM_069258022.1",12.5638322159851,12.6085156101492,12.4911992980576,12.4179913319957,12.2248760466886,12.5016911678376,12.493179233496,12.6218154657578,12.2248760466886,12.639268015588,12.6292098094874,12.2248760466886,12.2248760466886,12.2248760466886
"6651","rna-XR_011208159.1",12.2248760466886,12.2248760466886,12.2248760466886,12.5948097596067,12.2248760466886,12.2248760466886,12.2248760466886,12.4154469777089,12.4321148806171,12.2248760466886,12.3874782755529,12.2248760466886,12.2248760466886,12.2248760466886
"6652","rna-XR_011205869.1",12.4143657718824,12.35059510546,12.4287795654482,12.4302836440892,12.4229279973897,12.4353988227434,12.3916183348205,12.2248760466886,12.4363807350366,12.409786024152,12.2697499591814,12.4082899928625,12.3562814008541,12.3921375387465
"6653","rna-XM_069276052.1",12.5912509280779,12.6558770129164,12.5499817821971,12.5209489788904,12.6750303758948,12.736469109507,12.2248760466886,12.8611988436008,12.7873657625266,12.6596369612966,12.4850895911659,12.8406103934658,12.7275643456658,12.8428229968004
"6654","rna-XM_069265285.1",12.7382595234867,12.6523471503894,12.6692294364504,12.5338498663275,12.730998505848,12.8363536041735,12.8302160185293,12.722098395841,12.6691853283174,12.7344272162387,12.8016921862984,12.7239044259453,12.7309975103046,12.631324674172
"6655","rna-XM_069273869.1",12.6282932972279,12.4961463959467,12.2248760466886,12.5529787822694,12.4723319726774,12.2248760466886,12.5042304056489,12.3998372987099,12.2248760466886,12.4209859459486,12.5446975159501,12.4653048858266,12.472876270169,12.2248760466886
"6656","rna-XM_069265390.1",13.1842815946635,13.1738732328817,12.9567943774479,12.9047148703072,13.1697652599128,13.3007395932758,13.2348870639307,13.1807759406168,13.0195093740158,13.1204514944192,13.284816049129,13.111262960758,13.0827737272219,13.0159000736133
